x,N145,N1207,N2125,x,N145,N1207,N2125,x,N145,N1207,N2125
5.0199,-0.458127,-0.5124,-0.575763,5.02579,-0.450155,-0.506922,-0.573902,4.98253,-0.840427,-0.865297,-0.868147
5.02983,-0.452356,-0.507189,-0.572035,5.03542,-0.445923,-0.503079,-0.570747,4.99207,-0.841112,-0.865406,-0.867139
5.03976,-0.451706,-0.506205,-0.570009,5.04505,-0.445457,-0.502563,-0.569474,5.00164,-0.843784,-0.868584,-0.871724
5.0497,-0.452684,-0.507154,-0.571405,5.0547,-0.442179,-0.49859,-0.565982,5.0112,-0.834279,-0.859414,-0.862488
5.05965,-0.445873,-0.500416,-0.565011,5.06437,-0.438655,-0.496156,-0.563918,5.02077,-0.83623,-0.860688,-0.863443
5.06959,-0.444414,-0.498933,-0.562657,5.07406,-0.439458,-0.497076,-0.564097,5.03035,-0.839315,-0.864199,-0.86804
5.07953,-0.446354,-0.501502,-0.565735,5.08376,-0.435793,-0.492919,-0.560565,5.03996,-0.832507,-0.85825,-0.863691
5.08948,-0.438539,-0.493876,-0.55885,5.09348,-0.430128,-0.487728,-0.554616,5.04957,-0.832987,-0.85776,-0.86144
5.09943,-0.438092,-0.493099,-0.556825,5.1032,-0.432007,-0.490096,-0.557395,5.05919,-0.834306,-0.85934,-0.864049
5.10938,-0.43908,-0.494915,-0.559717,5.11294,-0.428113,-0.485574,-0.553567,5.06882,-0.824261,-0.849622,-0.853954
5.11933,-0.429488,-0.484492,-0.548233,5.12267,-0.422501,-0.480322,-0.547498,5.07845,-0.826204,-0.851044,-0.85528
5.12928,-0.430637,-0.485998,-0.550168,5.13241,-0.423942,-0.482081,-0.549765,5.08808,-0.828492,-0.853426,-0.858834
5.13923,-0.430707,-0.48648,-0.551484,5.14217,-0.419871,-0.47716,-0.545408,5.09773,-0.819279,-0.844096,-0.849578
5.14919,-0.419897,-0.474033,-0.537645,5.15194,-0.415124,-0.472435,-0.539656,5.10738,-0.820976,-0.845699,-0.850835
5.15915,-0.421618,-0.476107,-0.539857,5.16171,-0.415924,-0.473389,-0.541131,5.11703,-0.821354,-0.846233,-0.852448
5.1691,-0.422015,-0.47705,-0.542005,5.17149,-0.41165,-0.468161,-0.536577,5.1267,-0.809155,-0.833152,-0.837893
5.17907,-0.411812,-0.464335,-0.527224,5.18128,-0.407717,-0.463716,-0.530617,5.13637,-0.812178,-0.836448,-0.842036
5.18903,-0.414445,-0.467913,-0.532081,5.19108,-0.405296,-0.460383,-0.528449,5.14606,-0.813112,-0.83783,-0.844998
5.19899,-0.412549,-0.465894,-0.530885,5.20088,-0.404362,-0.459552,-0.527611,5.15576,-0.801787,-0.825426,-0.830742
5.20896,-0.404242,-0.45442,-0.516447,5.21071,-0.397253,-0.449688,-0.515955,5.16547,-0.804817,-0.829007,-0.835619
5.21893,-0.406015,-0.457257,-0.521322,5.22053,-0.398457,-0.451655,-0.519241,5.17519,-0.803366,-0.828052,-0.83647
5.2289,-0.401955,-0.451655,-0.515042,5.23036,-0.39395,-0.445295,-0.51214,5.18491,-0.79444,-0.817541,-0.823573
5.23887,-0.39997,-0.44874,-0.511914,5.24019,-0.392253,-0.442713,-0.509203,5.19463,-0.796339,-0.820778,-0.829363
5.24884,-0.396022,-0.442872,-0.505362,5.25005,-0.388061,-0.436355,-0.502056,5.20413,-0.792444,-0.816852,-0.825104
5.25882,-0.394201,-0.440027,-0.502119,5.25991,-0.386491,-0.433857,-0.499218,5.21366,-0.789825,-0.814764,-0.822899
5.26879,-0.390321,-0.433738,-0.494851,5.26979,-0.382764,-0.427674,-0.492037,5.22321,-0.785872,-0.810709,-0.818481
5.27877,-0.38849,-0.43074,-0.491461,5.27968,-0.380876,-0.424316,-0.488176,5.23279,-0.783497,-0.808641,-0.815977
5.28875,-0.385015,-0.423924,-0.483139,5.28958,-0.377482,-0.417077,-0.479268,5.24239,-0.779738,-0.804513,-0.81114
5.29874,-0.382764,-0.418799,-0.476992,5.29948,-0.375177,-0.411744,-0.472835,5.25201,-0.777488,-0.802187,-0.808051
5.30872,-0.379312,-0.410376,-0.465289,5.30939,-0.371922,-0.403648,-0.461425,5.26166,-0.774165,-0.798096,-0.802947
5.3187,-0.377357,-0.406082,-0.460915,5.31931,-0.370005,-0.399416,-0.457069,5.27132,-0.771939,-0.795294,-0.798855
5.32869,-0.373966,-0.396953,-0.447332,5.32925,-0.366876,-0.390621,-0.443991,5.28102,-0.769566,-0.791962,-0.79414
5.33868,-0.373027,-0.394125,-0.445321,5.33919,-0.36595,-0.38775,-0.4417,5.29074,-0.767663,-0.788909,-0.788779
5.34867,-0.370619,-0.386586,-0.433085,5.34914,-0.36381,-0.380746,-0.430163,5.30046,-0.766403,-0.786556,-0.785015
5.35866,-0.369826,-0.383776,-0.430148,5.35909,-0.362973,-0.37781,-0.426807,5.31019,-0.76539,-0.784327,-0.780767
5.36866,-0.368357,-0.377962,-0.419668,5.36906,-0.361646,-0.372227,-0.416622,5.31995,-0.764044,-0.780443,-0.772611
5.37842,-0.367711,-0.374955,-0.415456,5.37902,-0.361077,-0.369236,-0.412217,5.32972,-0.763897,-0.779102,-0.769936
5.38821,-0.367134,-0.370326,-0.4062,5.38899,-0.360723,-0.364905,-0.403234,5.33951,-0.763751,-0.776218,-0.762811
5.39801,-0.366982,-0.367069,-0.400539,5.39896,-0.360718,-0.361716,-0.397463,5.34932,-0.76409,-0.774153,-0.757846
5.40758,-0.367485,-0.363189,-0.391679,5.40894,-0.361386,-0.357965,-0.388846,5.35916,-0.764796,-0.770907,-0.750395
5.41718,-0.368158,-0.3598,-0.384783,5.41891,-0.362389,-0.354813,-0.381821,5.36903,-0.766025,-0.767203,-0.742055
5.42683,-0.369921,-0.356881,-0.376835,5.42889,-0.364408,-0.351989,-0.37394,5.37892,-0.768114,-0.764137,-0.734005
5.43652,-0.372005,-0.35237,-0.367182,5.43887,-0.366687,-0.347042,-0.363545,5.3863,-0.769589,-0.76095,-0.727398
5.44627,-0.374865,-0.347992,-0.35739,5.44886,-0.369903,-0.342988,-0.354074,5.39383,-0.774996,-0.759812,-0.719641
5.45605,-0.378963,-0.344962,-0.348866,5.45885,-0.374499,-0.340441,-0.345936,5.40149,-0.779808,-0.758965,-0.713476
5.46587,-0.384283,-0.343271,-0.341418,5.46884,-0.380011,-0.338969,-0.338657,5.40943,-0.785688,-0.759336,-0.708222
5.4757,-0.390625,-0.343023,-0.335126,5.47883,-0.386867,-0.339176,-0.332626,5.41761,-0.792521,-0.760684,-0.70421
5.48555,-0.398501,-0.344555,-0.330002,5.48882,-0.395128,-0.341215,-0.327849,5.42601,-0.800698,-0.762755,-0.700244
5.4954,-0.406601,-0.347702,-0.32681,5.49881,-0.403299,-0.344865,-0.325303,5.4346,-0.809655,-0.765541,-0.696893
5.50527,-0.414434,-0.351829,-0.325121,5.5088,-0.411033,-0.349259,-0.324066,5.44335,-0.819806,-0.770123,-0.695198
5.51515,-0.421994,-0.356608,-0.324711,5.5188,-0.41861,-0.35416,-0.323839,5.45225,-0.831376,-0.776686,-0.695231
5.52504,-0.429486,-0.362068,-0.325501,5.52879,-0.426066,-0.359878,-0.325233,5.46128,-0.842607,-0.784077,-0.696754
5.53494,-0.436827,-0.368158,-0.32766,5.53878,-0.433441,-0.365983,-0.3274,5.46737,-0.851689,-0.790094,-0.698311
5.54485,-0.444034,-0.373906,-0.329613,5.54878,-0.44061,-0.371908,-0.329817,5.47368,-0.858956,-0.795043,-0.699821
5.55475,-0.451061,-0.380051,-0.332594,5.55877,-0.447705,-0.378273,-0.333095,5.48019,-0.865051,-0.799735,-0.702213
5.56467,-0.458263,-0.386724,-0.336358,5.56877,-0.454964,-0.385075,-0.337169,5.48711,-0.871037,-0.805018,-0.705881
5.57459,-0.465449,-0.393785,-0.34088,5.57876,-0.462095,-0.392272,-0.341943,5.49419,-0.876886,-0.811059,-0.710193
5.58452,-0.472103,-0.401116,-0.346282,5.58876,-0.468658,-0.399575,-0.347527,5.50144,-0.882762,-0.817888,-0.715744
5.59444,-0.47844,-0.408406,-0.352141,5.59875,-0.475008,-0.406926,-0.35368,5.50883,-0.888584,-0.825431,-0.722413
5.60437,-0.48475,-0.415942,-0.358233,5.60875,-0.481248,-0.414455,-0.359598,5.51636,-0.893265,-0.83338,-0.730288
5.6143,-0.490793,-0.423395,-0.364477,5.61874,-0.487227,-0.421844,-0.365887,5.52403,-0.898667,-0.842092,-0.739466
5.62423,-0.496576,-0.430745,-0.37084,5.62874,-0.492906,-0.429195,-0.372382,5.53197,-0.901599,-0.850039,-0.749068
5.63416,-0.502162,-0.438078,-0.377284,5.63873,-0.498445,-0.436344,-0.378702,5.54002,-0.902127,-0.85686,-0.759566
5.64409,-0.506908,-0.444979,-0.38385,5.64873,-0.503234,-0.44341,-0.385597,5.54818,-0.904256,-0.864821,-0.7712
5.65403,-0.511933,-0.45236,-0.391249,5.65873,-0.508274,-0.450796,-0.392929,5.55644,-0.907643,-0.873879,-0.783544
5.66398,-0.516934,-0.459663,-0.398262,5.66872,-0.513285,-0.457993,-0.399899,5.5648,-0.911855,-0.883552,-0.796423
5.67392,-0.521759,-0.466702,-0.405242,5.67872,-0.517911,-0.464906,-0.406694,5.57315,-0.916039,-0.892481,-0.807923
5.68387,-0.526441,-0.473449,-0.411535,5.68871,-0.522554,-0.471598,-0.413036,5.5817,-0.919723,-0.900499,-0.818492
5.69382,-0.530772,-0.480051,-0.417949,5.69871,-0.526126,-0.477818,-0.419609,5.59032,-0.923379,-0.907684,-0.827478
5.70378,-0.534024,-0.486021,-0.424453,5.70871,-0.529465,-0.48376,-0.425896,5.59902,-0.926991,-0.913989,-0.834225
5.71373,-0.537134,-0.491698,-0.430531,5.7187,-0.532603,-0.489474,-0.432027,5.60779,-0.93164,-0.919843,-0.83957
5.72346,-0.538706,-0.496466,-0.436625,5.7287,-0.534309,-0.494142,-0.43805,5.61656,-0.936318,-0.925442,-0.846233
5.7332,-0.54064,-0.501344,-0.442998,5.7387,-0.536299,-0.499077,-0.444222,5.62533,-0.940547,-0.930025,-0.85138
5.74295,-0.542695,-0.506127,-0.448592,5.74869,-0.538161,-0.503817,-0.450111,5.63417,-0.945014,-0.934288,-0.855762
5.75272,-0.544829,-0.510996,-0.454761,5.75869,-0.540449,-0.508669,-0.455776,5.64301,-0.948696,-0.937585,-0.860026
5.76249,-0.547494,-0.516118,-0.460679,5.76869,-0.542937,-0.513514,-0.461504,5.65184,-0.952298,-0.940764,-0.863765
5.77226,-0.549804,-0.520584,-0.465904,5.77869,-0.545238,-0.517997,-0.46689,5.66082,-0.955863,-0.944236,-0.86884
5.78204,-0.552497,-0.525355,-0.471776,5.78868,-0.547595,-0.522335,-0.472468,5.66985,-0.959122,-0.946027,-0.869904
5.79182,-0.554483,-0.529026,-0.475996,5.79868,-0.54972,-0.526115,-0.476583,5.67888,-0.962007,-0.948868,-0.874597
5.80161,-0.556931,-0.533104,-0.48056,5.80868,-0.552573,-0.530431,-0.481351,5.68796,-0.964527,-0.951182,-0.878307
5.81141,-0.559592,-0.536317,-0.482864,5.81824,-0.554014,-0.533433,-0.485352,5.69709,-0.968552,-0.954009,-0.880296
5.82122,-0.561328,-0.539891,-0.487773,5.82783,-0.556096,-0.536453,-0.487959,5.70603,-0.969565,-0.954911,-0.883262
5.83103,-0.56331,-0.543337,-0.492313,5.83743,-0.558673,-0.540237,-0.492172,5.71503,-0.972827,-0.957823,-0.886923
5.84086,-0.564854,-0.546155,-0.496367,5.84704,-0.559885,-0.542685,-0.49582,5.72402,-0.975236,-0.958363,-0.885806
5.85068,-0.566536,-0.548023,-0.496841,5.85667,-0.561232,-0.544703,-0.497809,5.73302,-0.976859,-0.960024,-0.888463
5.86051,-0.568462,-0.551346,-0.501879,5.86632,-0.563621,-0.547852,-0.501054,5.74214,-0.978002,-0.961277,-0.891133
5.87036,-0.569597,-0.553343,-0.504381,5.87597,-0.564372,-0.549598,-0.503796,5.7513,-0.980666,-0.963628,-0.894076
5.88021,-0.570109,-0.554625,-0.506009,5.88564,-0.564975,-0.551116,-0.506037,5.76051,-0.980985,-0.963335,-0.894226
5.89008,-0.570947,-0.555729,-0.506598,5.89533,-0.565241,-0.551852,-0.50654,5.76976,-0.984707,-0.966394,-0.896715
5.89995,-0.572425,-0.557889,-0.509103,5.90503,-0.56725,-0.554777,-0.510388,5.77905,-0.984198,-0.966031,-0.89733
5.90983,-0.572079,-0.55795,-0.509288,5.91473,-0.568853,-0.555807,-0.508908,5.78834,-0.986534,-0.967802,-0.899904
5.91972,-0.573379,-0.559011,-0.509654,5.92445,-0.568301,-0.55557,-0.509465,5.79767,-0.989244,-0.969835,-0.900906
5.92961,-0.57518,-0.560776,-0.511176,5.93419,-0.567999,-0.555438,-0.509502,5.80704,-0.993222,-0.973844,-0.905909
5.93951,-0.574677,-0.560502,-0.511328,5.94395,-0.568424,-0.556334,-0.51112,5.81648,-0.992412,-0.972937,-0.906198
5.94941,-0.574468,-0.560519,-0.511721,5.95372,-0.569496,-0.557596,-0.512878,5.82599,-0.992948,-0.972512,-0.90394
5.95932,-0.575606,-0.561922,-0.512996,5.96351,-0.569634,-0.55686,-0.510433,5.83555,-0.991285,-0.970796,-0.902244
5.96923,-0.57704,-0.563361,-0.514202,5.97332,-0.571017,-0.558342,-0.51127,5.84517,-0.997088,-0.976509,-0.909849
5.97914,-0.577491,-0.562712,-0.511868,5.98312,-0.571965,-0.55956,-0.512832,5.85483,-0.99758,-0.976797,-0.910273
5.98906,-0.577422,-0.562677,-0.511955,5.99295,-0.571818,-0.559166,-0.512189,5.86453,-0.994991,-0.973812,-0.906056
5.99899,-0.581279,-0.566299,-0.514969,6.0028,-0.573514,-0.560839,-0.514227,5.87425,-0.994887,-0.973306,-0.904726
6.00892,-0.585872,-0.570747,-0.519773,6.01265,-0.577508,-0.564723,-0.518496,5.88397,-0.9957,-0.973625,-0.904486
6.01886,-0.587454,-0.571899,-0.520639,6.02251,-0.579051,-0.565857,-0.519319,5.89372,-0.99705,-0.974734,-0.905978
6.02881,-0.588886,-0.572884,-0.521354,6.0324,-0.580475,-0.566857,-0.520029,5.90352,-0.998317,-0.976322,-0.909187
6.03877,-0.590258,-0.573804,-0.522037,6.0423,-0.581841,-0.567785,-0.5207,5.91334,-0.999838,-0.9774,-0.908826
6.04874,-0.59158,-0.574665,-0.522691,6.05223,-0.583159,-0.568659,-0.521346,5.92318,-0.998181,-0.975606,-0.906943
6.05871,-0.592856,-0.575476,-0.523319,6.06217,-0.584428,-0.569474,-0.521957,5.93303,-1.00083,-0.977791,-0.909312
6.06869,-0.594012,-0.576043,-0.523656,6.07212,-0.585542,-0.569952,-0.52215,5.9429,-1.00035,-0.976758,-0.907351
6.07868,-0.595014,-0.576444,-0.523884,6.08209,-0.586502,-0.570338,-0.522375,5.95278,-0.998481,-0.974841,-0.905235
6.08867,-0.595931,-0.576778,-0.524093,6.09206,-0.587405,-0.570662,-0.522558,5.96268,-1.00005,-0.976582,-0.906795
6.09866,-0.596791,-0.577049,-0.524255,6.10203,-0.58825,-0.570915,-0.522685,5.97259,-1.00068,-0.976973,-0.907221
6.10865,-0.597608,-0.577272,-0.524374,6.11201,-0.589051,-0.571119,-0.522776,5.98252,-1.00034,-0.976486,-0.906838
6.11864,-0.598371,-0.577434,-0.524445,6.12199,-0.589805,-0.571264,-0.522815,5.99245,-1.00211,-0.977711,-0.907919
6.12863,-0.599097,-0.577558,-0.524491,6.13198,-0.590524,-0.571373,-0.522838,6.00238,-1.00106,-0.976529,-0.906442
6.13863,-0.599786,-0.577639,-0.524499,6.14197,-0.591188,-0.571412,-0.522834,6.01233,-1.00298,-0.978209,-0.907795
6.14862,-0.600444,-0.577691,-0.524481,6.15196,-0.592506,-0.57208,-0.523426,6.02229,-1.00444,-0.979411,-0.908807
6.15862,-0.60315,-0.579706,-0.526426,6.16195,-0.595224,-0.574052,-0.525357,6.03225,-1.00588,-0.980597,-0.909799
6.16862,-0.605865,-0.581688,-0.528322,6.17194,-0.597828,-0.575942,-0.527203,6.04223,-1.00731,-0.981774,-0.910778
6.17862,-0.608478,-0.583751,-0.530107,6.18193,-0.600197,-0.577482,-0.527824,6.0522,-1.00873,-0.982951,-0.911754
6.18861,-0.610458,-0.585647,-0.533219,6.19193,-0.602255,-0.579023,-0.529587,6.06219,-1.01014,-0.984114,-0.912712
6.19861,-0.608224,-0.583931,-0.534335,6.20148,-0.603284,-0.579854,-0.531074,6.07217,-1.01136,-0.984927,-0.913253
6.20861,-0.605648,-0.580094,-0.529071,6.21107,-0.60417,-0.58053,-0.532653,6.08216,-1.01248,-0.98572,-0.913861
6.21861,-0.60688,-0.580912,-0.529971,6.2207,-0.599067,-0.574643,-0.526151,6.09215,-1.01356,-0.986489,-0.91445
6.2286,-0.608657,-0.581969,-0.530802,6.23035,-0.597522,-0.572585,-0.524118,6.10214,-1.0146,-0.987225,-0.915004
6.2386,-0.605086,-0.57874,-0.528738,6.24002,-0.59938,-0.574214,-0.52621,6.11214,-1.01561,-0.987943,-0.915539
6.2486,-0.602336,-0.574921,-0.52354,6.24971,-0.600929,-0.575677,-0.528633,6.12213,-1.01659,-0.988625,-0.916042
6.2586,-0.602503,-0.574217,-0.522599,6.25941,-0.594588,-0.56772,-0.518325,6.13213,-1.01754,-0.9893,-0.916538
6.2686,-0.603836,-0.575055,-0.523929,6.26913,-0.593045,-0.566175,-0.518013,6.14213,-1.01846,-0.98995,-0.917003
6.2786,-0.598081,-0.569897,-0.520547,6.27889,-0.594702,-0.567663,-0.520725,6.15212,-1.02014,-0.991274,-0.918145
6.2886,-0.597909,-0.568224,-0.517617,6.28864,-0.594933,-0.567337,-0.520775,6.16212,-1.02339,-0.9941,-0.920398
6.29859,-0.599254,-0.568585,-0.517606,6.29841,-0.584065,-0.555305,-0.506791,6.17212,-1.02659,-0.996832,-0.922677
6.30859,-0.590174,-0.559626,-0.509364,6.30819,-0.587542,-0.558437,-0.510928,6.18212,-1.02963,-0.999551,-0.925332
6.31859,-0.592126,-0.560301,-0.509194,6.31799,-0.589696,-0.560317,-0.514007,6.19212,-1.03225,-1.00188,-0.92722
6.32859,-0.594308,-0.561765,-0.511352,6.32738,-0.583748,-0.553428,-0.50603,6.20211,-1.03221,-1.00235,-0.928452
6.33859,-0.58609,-0.553331,-0.502342,6.33684,-0.584645,-0.55351,-0.506219,6.21211,-1.02945,-0.999508,-0.925407
6.34859,-0.587874,-0.55414,-0.503577,6.34633,-0.584637,-0.553215,-0.50716,6.22211,-1.0271,-0.996776,-0.921791
6.35859,-0.588257,-0.553648,-0.503182,6.35584,-0.573668,-0.541422,-0.494507,6.23211,-1.02868,-0.997965,-0.922471
6.36859,-0.578856,-0.544405,-0.49448,6.36539,-0.577026,-0.543863,-0.496795,6.24211,-1.02985,-0.999712,-0.92518
6.37859,-0.580871,-0.545213,-0.494711,6.37498,-0.579302,-0.545826,-0.499621,6.25211,-1.02514,-0.99508,-0.920752
6.38859,-0.582784,-0.546139,-0.495856,6.38463,-0.570294,-0.535761,-0.488749,6.26211,-1.0225,-0.991522,-0.915086
6.39858,-0.57299,-0.53665,-0.487033,6.39431,-0.572561,-0.537509,-0.490836,6.27211,-1.0243,-0.993214,-0.916852
6.40858,-0.575339,-0.537775,-0.488039,6.40402,-0.573696,-0.538116,-0.492005,6.2821,-1.02558,-0.995018,-0.920684
6.41858,-0.577152,-0.538566,-0.488446,6.41375,-0.561775,-0.525414,-0.478061,6.2921,-1.01191,-0.980921,-0.904384
6.42858,-0.564158,-0.525613,-0.476263,6.42351,-0.567332,-0.530254,-0.483365,6.3021,-1.01666,-0.985741,-0.909853
6.43858,-0.571323,-0.531445,-0.481308,6.43329,-0.567203,-0.529862,-0.484322,6.3121,-1.02094,-0.989741,-0.914465
6.44858,-0.56743,-0.527235,-0.478341,6.44308,-0.557281,-0.51892,-0.471704,6.3221,-1.00958,-0.979758,-0.906903
6.45858,-0.563537,-0.522498,-0.472868,6.45289,-0.562258,-0.523651,-0.478332,6.3321,-1.01261,-0.981736,-0.90692
6.46858,-0.562577,-0.520889,-0.472021,6.46271,-0.556893,-0.51705,-0.470685,6.3421,-1.01567,-0.984305,-0.90904
6.47858,-0.558448,-0.516331,-0.467452,6.47256,-0.555984,-0.516487,-0.472142,6.3521,-1.00005,-0.969835,-0.895307
6.48858,-0.557713,-0.514809,-0.466401,6.48243,-0.552897,-0.511789,-0.465617,6.3621,-1.00505,-0.974082,-0.898892
6.49858,-0.553581,-0.510193,-0.461639,6.49231,-0.551987,-0.511153,-0.467216,6.3721,-1.00969,-0.978242,-0.902901
6.50858,-0.552739,-0.508586,-0.460528,6.5022,-0.547355,-0.504787,-0.458623,6.3821,-1.00089,-0.971047,-0.899171
6.51858,-0.548563,-0.50394,-0.455733,6.51211,-0.546923,-0.504805,-0.461046,6.3921,-1.00231,-0.971345,-0.896675
6.52858,-0.54759,-0.5022,-0.454478,6.52203,-0.542068,-0.498203,-0.452364,6.4021,-1.00288,-0.97155,-0.896355
6.53858,-0.543341,-0.497475,-0.44961,6.53195,-0.541862,-0.498487,-0.455073,6.4121,-0.992578,-0.962824,-0.890247
6.54858,-0.541963,-0.495299,-0.448008,6.54189,-0.536984,-0.491877,-0.446456,6.4221,-0.996956,-0.966084,-0.891763
6.55858,-0.537351,-0.490142,-0.442727,6.55183,-0.535293,-0.490681,-0.447813,6.4321,-0.996436,-0.965336,-0.890495
6.56814,-0.53572,-0.487746,-0.440839,6.56177,-0.530636,-0.484154,-0.439163,6.4421,-0.981356,-0.951398,-0.877173
6.57773,-0.531077,-0.482567,-0.435733,6.57172,-0.529924,-0.483781,-0.441173,6.45186,-0.989855,-0.958767,-0.883787
6.58734,-0.529747,-0.480388,-0.434027,6.58168,-0.524568,-0.476703,-0.432302,6.46164,-0.987054,-0.956155,-0.882134
6.59697,-0.525497,-0.475576,-0.429112,6.59164,-0.523279,-0.475772,-0.433726,6.47144,-0.980306,-0.949734,-0.875265
6.60662,-0.523007,-0.472399,-0.426648,6.6016,-0.515952,-0.466233,-0.421376,6.48125,-0.981374,-0.950263,-0.876504
6.61606,-0.518865,-0.467649,-0.421756,6.61157,-0.516118,-0.467446,-0.426328,6.49108,-0.977258,-0.94629,-0.871888
6.62552,-0.516385,-0.464414,-0.419097,6.62154,-0.509848,-0.458838,-0.415175,6.50092,-0.97598,-0.944781,-0.871285
6.63478,-0.512216,-0.459691,-0.41435,6.63151,-0.508801,-0.458775,-0.41838,6.51079,-0.969289,-0.938495,-0.864651
6.64408,-0.509703,-0.456466,-0.411784,6.64148,-0.503255,-0.450871,-0.407766,6.52066,-0.970071,-0.938593,-0.865319
6.65317,-0.505434,-0.451638,-0.406905,6.65146,-0.501709,-0.450281,-0.41045,6.53055,-0.963432,-0.932399,-0.858898
6.66232,-0.502601,-0.448038,-0.403937,6.66144,-0.495911,-0.44213,-0.399804,6.54045,-0.964127,-0.932423,-0.859538
6.67127,-0.49811,-0.442985,-0.398923,6.67142,-0.493867,-0.441148,-0.402399,6.55036,-0.957018,-0.925652,-0.852567
6.68028,-0.495169,-0.439288,-0.395855,6.6814,-0.488022,-0.432793,-0.391237,6.56028,-0.956546,-0.924504,-0.852205
6.68894,-0.490619,-0.4342,-0.390857,6.69139,-0.485753,-0.431512,-0.393457,6.5702,-0.949841,-0.918113,-0.845537
6.69768,-0.487653,-0.430481,-0.38775,6.70137,-0.479429,-0.422727,-0.382066,6.58013,-0.949362,-0.916949,-0.845144
6.70624,-0.483113,-0.425424,-0.382806,6.71136,-0.477449,-0.421657,-0.384235,6.59007,-0.943124,-0.910997,-0.838961
6.71487,-0.480331,-0.421932,-0.379978,6.72134,-0.471374,-0.413288,-0.373722,6.60002,-0.940675,-0.907906,-0.836829
6.72351,-0.475938,-0.416966,-0.375026,6.73133,-0.468932,-0.411964,-0.375905,6.60996,-0.936619,-0.904247,-0.833767
6.73222,-0.47258,-0.413006,-0.371926,6.74132,-0.462892,-0.403426,-0.364807,6.61991,-0.933162,-0.900045,-0.829636
6.74093,-0.467785,-0.40769,-0.366557,6.75131,-0.460142,-0.401724,-0.36622,6.62986,-0.928969,-0.896178,-0.826358
6.74971,-0.464617,-0.403899,-0.363575,6.76106,-0.454202,-0.393412,-0.35564,6.63981,-0.925428,-0.891872,-0.821914
6.7585,-0.460361,-0.399117,-0.358719,6.77083,-0.451438,-0.3917,-0.356998,6.64977,-0.921069,-0.887906,-0.818779
6.76742,-0.456467,-0.394884,-0.355476,6.78019,-0.445526,-0.383496,-0.346579,6.65973,-0.917029,-0.883239,-0.814446
6.77634,-0.45265,-0.390341,-0.350603,6.78958,-0.442788,-0.381818,-0.347938,6.66969,-0.912399,-0.878782,-0.810549
6.7854,-0.448378,-0.385802,-0.347157,6.79876,-0.436945,-0.373773,-0.337756,6.67965,-0.908148,-0.873913,-0.805939
6.79445,-0.444526,-0.381267,-0.342313,6.80799,-0.434084,-0.371981,-0.338946,6.68962,-0.903386,-0.869332,-0.801971
6.80361,-0.440093,-0.376579,-0.338698,6.81702,-0.428091,-0.36383,-0.328586,6.69958,-0.898989,-0.864337,-0.797224
6.81278,-0.435912,-0.371766,-0.333574,6.8261,-0.425381,-0.362224,-0.330017,6.70955,-0.894322,-0.859833,-0.793411
6.82204,-0.431479,-0.367072,-0.32994,6.835,-0.419483,-0.354246,-0.319889,6.71952,-0.889923,-0.855013,-0.788893
6.8313,-0.427376,-0.362365,-0.324943,6.84395,-0.416759,-0.352632,-0.321101,6.72926,-0.884101,-0.848792,-0.781676
6.84065,-0.422858,-0.357599,-0.321205,6.85291,-0.41082,-0.344688,-0.311274,6.73902,-0.880048,-0.845178,-0.780505
6.8498,-0.418662,-0.352812,-0.316156,6.86198,-0.407853,-0.342755,-0.312021,6.74836,-0.876811,-0.840963,-0.774987
6.85904,-0.414007,-0.347892,-0.312238,6.87087,-0.401924,-0.334902,-0.302367,6.75773,-0.870908,-0.835566,-0.771353
6.86792,-0.409743,-0.343053,-0.307166,6.87982,-0.39888,-0.332856,-0.302892,6.76672,-0.867795,-0.831696,-0.766573
6.87693,-0.405102,-0.338137,-0.303208,6.88877,-0.392965,-0.325094,-0.293298,6.77577,-0.861848,-0.826278,-0.763075
6.88532,-0.40085,-0.333325,-0.298026,6.89784,-0.38975,-0.322776,-0.29331,6.78447,-0.858878,-0.82257,-0.758346
6.8939,-0.396288,-0.328451,-0.294081,6.90691,-0.383784,-0.314954,-0.283941,6.79323,-0.852913,-0.817109,-0.754795
6.90217,-0.392058,-0.323602,-0.289009,6.91609,-0.380341,-0.312251,-0.283543,6.80167,-0.850081,-0.813621,-0.750279
6.91064,-0.387458,-0.318616,-0.284908,6.92491,-0.374375,-0.304483,-0.274213,6.81019,-0.844071,-0.808095,-0.746614
6.91881,-0.383205,-0.313741,-0.279803,6.93379,-0.369978,-0.30081,-0.272702,6.81855,-0.841133,-0.804592,-0.742072
6.92708,-0.378556,-0.308704,-0.275563,6.94233,-0.365299,-0.294361,-0.264722,6.827,-0.835401,-0.799347,-0.738774
6.93484,-0.374301,-0.303851,-0.270513,6.95095,-0.359511,-0.289201,-0.261874,6.83545,-0.832567,-0.796003,-0.734407
6.94272,-0.369732,-0.298918,-0.2664,6.95926,-0.354115,-0.281973,-0.25342,6.84408,-0.826764,-0.790691,-0.730953
6.95008,-0.365005,-0.29355,-0.260897,6.96766,-0.346159,-0.27436,-0.247751,6.85239,-0.823891,-0.787314,-0.726573
6.95757,-0.359391,-0.28763,-0.256101,6.97576,-0.34275,-0.269258,-0.241838,6.8608,-0.817954,-0.781755,-0.722883
6.96537,-0.354737,-0.281958,-0.249977,6.98397,-0.33151,-0.257913,-0.232053,6.86929,-0.815014,-0.778259,-0.718556
