x,N3057,x,N3057,x,N3057,x,N3237,x,N3237,x,N3237
0.81163,0.000665977,0.853128,0.000632647,0.82911,0.000537542,0.912337,0.00164996,0.913049,0.00164788,0.928858,0.00165769
0.81663,0.000665063,0.858128,0.000640403,0.83411,0.000535044,0.917337,0.00165066,0.918049,0.00164863,0.933858,0.00165821
0.82163,0.000659125,0.863128,0.000640502,0.83911,0.00053258,0.922337,0.00165135,0.923049,0.00164936,0.938858,0.00165871
0.82663,0.000655368,0.868128,0.00063671,0.84411,0.000530271,0.927338,0.00165202,0.928049,0.00165007,0.943858,0.00165919
0.83163,0.000653014,0.873128,0.000639373,0.84911,0.000528062,0.932338,0.00165267,0.933049,0.00165076,0.948858,0.00165966
0.83663,0.000652335,0.878128,0.000637386,0.85411,0.000526101,0.937338,0.00165331,0.938049,0.00165144,0.953858,0.0016601
0.84163,0.000648644,0.883128,0.000641016,0.85911,0.00052396,0.942338,0.00165392,0.943049,0.0016521,0.958858,0.00166054
0.84663,0.000646532,0.888128,0.000644309,0.86411,0.000521811,0.947338,0.00165452,0.948049,0.00165274,0.963858,0.00166095
0.85163,0.000643543,0.893128,0.000640872,0.86911,0.000520173,0.952338,0.0016551,0.953049,0.00165336,0.968858,0.00166135
0.85663,0.000640654,0.898128,0.000641225,0.87411,0.000517505,0.957338,0.00165566,0.958049,0.00165397,0.973858,0.00166173
0.86163,0.000638196,0.903128,0.000639783,0.87911,0.000516072,0.962338,0.00165621,0.963049,0.00165456,0.978858,0.00166209
0.86663,0.000636586,0.908128,0.000640363,0.88411,0.000513927,0.967338,0.00165674,0.968049,0.00165513,0.983858,0.00166244
0.87163,0.000634294,0.913128,0.000649457,0.88911,0.000512123,0.972338,0.00165725,0.973049,0.00165569,0.988858,0.00166277
0.87663,0.000631931,0.913962,0.000698997,0.89411,0.000510625,0.977338,0.00165775,0.978049,0.00165623,0.993858,0.00166309
0.88163,0.000630135,0.918962,0.000724484,0.89911,0.000508762,0.982338,0.00165823,0.983049,0.00165675,0.998858,0.00166339
0.88663,0.000627616,0.923962,0.000724214,0.90411,0.000506976,0.987338,0.0016587,0.988049,0.00165729,1.00386,0.00101789
0.89163,0.000624175,0.924795,0.000709194,0.90911,0.000505081,0.992338,0.00165915,0.993049,0.00165777,1.00983,0.00164656
0.89663,0.000621241,0.929795,0.000721979,0.91411,0.000502934,0.997338,0.00165958,0.998049,0.00165824,1.0166,0.00163549
0.90163,0.000618876,0.931462,0.000713752,0.91911,0.000501797,1.00234,0.00116242,1.00305,0.00101132,1.02353,0.00162709
0.90663,0.000616848,0.936462,0.000726078,0.92411,0.000501412,1.00734,0.00164821,1.00805,0.00164932,1.03107,0.00162206
0.91163,0.00061501,0.941462,0.000724216,0.92911,0.000498268,1.01331,0.00163928,1.01332,0.00164142,1.0391,0.00161696
0.91663,0.000613478,0.946462,0.000727642,0.93411,0.000497339,1.02008,0.00162832,1.01951,0.00163012,1.04752,0.00161178
0.92163,0.000611711,0.951462,0.000714157,0.93911,0.000499898,1.02747,0.00162229,1.02647,0.00162332,1.05626,0.00160555
0.92663,0.000608297,0.956462,0.000704683,0.94411,0.000497488,1.03537,0.00161693,1.03403,0.00161833,1.06514,0.00159728
0.93163,0.000598334,0.961462,0.000694097,0.94911,0.000495873,1.04369,0.0016118,1.04208,0.00161334,1.07425,0.00158726
0.93663,0.000601623,0.966462,0.000692259,0.95411,0.000494628,1.05235,0.00160643,1.05052,0.00160815,1.08353,0.00157546
0.94163,0.000585209,0.971462,0.000691731,0.95911,0.000493423,1.06128,0.00159909,1.05928,0.00160132,1.09296,0.00156186
0.94663,0.000579637,0.976462,0.000691802,0.96411,0.00049355,1.07033,0.00158997,1.06818,0.00159263,1.10218,0.00154685
0.95163,0.000577086,0.981462,0.000690893,0.96911,0.00049238,1.07957,0.0015791,1.07729,0.00158215,1.11155,0.00153305
0.95663,0.00057366,0.986462,0.000695808,0.97411,0.000491422,1.08896,0.00156649,1.08658,0.00156989,1.12106,0.00152055
0.96163,0.000572755,0.991462,0.000698943,0.97911,0.000490337,1.09847,0.00155182,1.09602,0.00155571,1.13066,0.00150459
0.96663,0.000570518,0.996462,0.000701759,0.98411,0.000489859,1.10804,0.00153532,1.10552,0.00153949,1.14034,0.00148533
0.97163,0.000568224,1.00146,0.000858456,0.98911,0.000490367,1.1177,0.00152485,1.11512,0.00152768,1.15008,0.00146248
0.97663,0.000568363,1.00673,0.000848891,0.99411,0.000494776,1.12742,0.00151008,1.1248,0.00151359,1.15988,0.00143586
0.98163,0.000566367,1.01226,0.00084213,0.99911,0.000491828,1.1372,0.0014922,1.13454,0.00149638,1.16971,0.00140486
0.98663,0.000565541,1.01831,0.00083321,1.00411,0.000855595,1.14702,0.00147078,1.14433,0.00147575,1.17958,0.00136913
0.99163,0.000564251,1.02483,0.000823593,1.00938,0.000847931,1.15688,0.00144565,1.15417,0.00145145,1.18948,0.00132829
0.99663,0.00056291,1.03176,0.000811329,1.01521,0.000839663,1.16677,0.00141628,1.16404,0.0014231,1.1994,0.00128191
1.00163,0.000857839,1.03869,0.000793249,1.02153,0.000829067,1.17668,0.00138225,1.17393,0.00139014,1.20933,0.00122971
1.00663,0.00084881,1.04563,0.000793578,1.02765,0.000820504,1.1866,0.00134322,1.18385,0.0013523,1.21927,0.00117891
1.0119,0.000842338,1.05292,0.00081534,1.03422,0.000806273,1.19654,0.00129879,1.19378,0.00130914,1.22923,0.00119637
1.01773,0.00083372,1.06053,0.000896895,1.0408,0.000785976,1.2065,0.00124856,1.20372,0.00126024,1.2392,0.00121544
1.02405,0.00082395,1.06861,0.000982487,1.04756,0.000805617,1.21646,0.00119201,1.21368,0.00120527,1.24917,0.0012342
1.03081,0.000812315,1.07706,0.00107078,1.0547,0.000850036,1.22643,0.00118864,1.22365,0.00118471,1.25871,0.0012518
1.03756,0.00079506,1.08583,0.00116098,1.06218,0.000931717,1.23641,0.00120788,1.23362,0.00120394,1.26834,0.00126863
1.04432,0.000792195,1.09484,0.00125246,1.07015,0.00101667,1.24639,0.001227,1.2436,0.00122298,1.27804,0.00128455
1.05145,0.000812643,1.10405,0.00134465,1.07853,0.00110395,1.25637,0.00124482,1.25358,0.00124107,1.28781,0.00129946
1.05893,0.000888116,1.11341,0.00144328,1.08723,0.00119303,1.26636,0.00126183,1.26356,0.00125826,1.29762,0.00131353
1.0669,0.000972385,1.12291,0.00154687,1.09619,0.0012833,1.27634,0.00127798,1.27355,0.00127454,1.30747,0.00132685
1.07527,0.00105958,1.1325,0.00165029,1.10536,0.00137423,1.28634,0.00129311,1.28354,0.00128997,1.31735,0.00133935
1.08396,0.00114882,1.14218,0.00175252,1.1147,0.00147312,1.29633,0.00130736,1.29353,0.00130441,1.32723,0.00135082
1.09291,0.00123952,1.15192,0.00185235,1.12417,0.0015755,1.30632,0.0013209,1.30352,0.00131816,1.33714,0.00136178
1.10207,0.0013311,1.16171,0.00195064,1.13374,0.0016776,1.31632,0.0013336,1.31352,0.0013311,1.34706,0.00137189
1.1114,0.00142692,1.17154,0.00204709,1.1434,0.00177852,1.32631,0.00134529,1.32351,0.00134299,1.357,0.00138147
1.12087,0.00152998,1.18141,0.0021414,1.15313,0.00187688,1.33631,0.00135641,1.33351,0.00135432,1.36695,0.00139034
1.13044,0.00163309,1.1913,0.00223431,1.16291,0.00197403,1.34631,0.00136673,1.34351,0.00136483,1.37691,0.00139859
1.1401,0.00173523,1.2012,0.00232785,1.17274,0.00206923,1.3563,0.00137647,1.35351,0.00137475,1.38688,0.00140612
1.14982,0.00183523,1.21066,0.00242652,1.1826,0.00216265,1.3663,0.00138555,1.3635,0.00138401,1.39685,0.00141306
1.1596,0.00193346,1.21974,0.00252995,1.19248,0.00225463,1.3763,0.00139397,1.3735,0.00139267,1.40683,0.00141904
1.16943,0.00203011,1.22847,0.00261856,1.2024,0.00234895,1.3863,0.00140166,1.3835,0.00140054,1.41681,0.00142343
1.17929,0.00212449,1.23686,0.00265757,1.21232,0.00244744,1.3963,0.00140881,1.3935,0.00140787,1.4268,0.0014264
1.18918,0.00221753,1.24558,0.00266037,1.22182,0.00254996,1.4063,0.00141498,1.4035,0.0014144,1.43678,0.00142815
1.19908,0.00231031,1.25413,0.00266286,1.23142,0.00262969,1.4163,0.00141954,1.4135,0.00141941,1.44678,0.00142846
1.20875,0.00240772,1.26185,0.00266415,1.24062,0.00265876,1.4263,0.00142271,1.4235,0.00142297,1.45677,0.00142683
1.21849,0.00251024,1.26933,0.00266507,1.24982,0.00266124,1.4363,0.00142457,1.4335,0.00142522,1.46676,0.00142429
1.22661,0.00260491,1.27695,0.00266572,1.25779,0.00266316,1.4463,0.00142492,1.4435,0.00142593,1.47676,0.00142053
1.23483,0.00265535,1.28485,0.0026662,1.2655,0.00266448,1.4563,0.00142316,1.4535,0.00142452,1.48675,0.00141559
