x,N2249,N2571,N3057,x,N2249,N2571,N3057,x,N2249,N2571,N3057
5.38096,-0.286075,-0.28185,-0.338232,5.72994,-0.428972,-0.470395,-0.527863,5.55807,-0.426473,-0.452887,-0.501673
5.38673,-0.293779,-0.289228,-0.344329,5.73706,-0.428877,-0.470372,-0.527672,5.56508,-0.428415,-0.457291,-0.508418
5.39244,-0.301342,-0.296396,-0.350771,5.74417,-0.428704,-0.470207,-0.52831,5.5721,-0.429534,-0.460309,-0.510868
5.39808,-0.308632,-0.303717,-0.357976,5.75128,-0.429906,-0.471261,-0.529744,5.57912,-0.429865,-0.462568,-0.513345
5.40372,-0.317472,-0.312936,-0.366667,5.75855,-0.431104,-0.472136,-0.529002,5.58614,-0.430924,-0.465173,-0.517583
5.40934,-0.326045,-0.321877,-0.375391,5.76547,-0.430851,-0.471859,-0.529403,5.59316,-0.432008,-0.467379,-0.518953
5.41495,-0.33346,-0.330316,-0.383917,5.77255,-0.431585,-0.472463,-0.5306,5.60017,-0.433122,-0.469582,-0.520313
5.42057,-0.34062,-0.339023,-0.393444,5.77896,-0.432524,-0.473273,-0.530853,5.60719,-0.433578,-0.471089,-0.523993
5.42642,-0.35032,-0.350529,-0.405666,5.78536,-0.43273,-0.47351,-0.53166,5.61437,-0.435744,-0.473522,-0.524672
5.43223,-0.359117,-0.360553,-0.41498,5.79177,-0.433371,-0.473635,-0.530965,5.62155,-0.435844,-0.474309,-0.525503
5.43804,-0.369894,-0.37214,-0.424353,5.79837,-0.435537,-0.475494,-0.532005,5.62873,-0.43638,-0.475376,-0.528219
5.44408,-0.378756,-0.383256,-0.434876,5.80515,-0.435475,-0.475225,-0.53187,5.63606,-0.438423,-0.477327,-0.528254
5.45007,-0.38685,-0.394621,-0.446763,5.81194,-0.436937,-0.477019,-0.535254,5.64328,-0.438504,-0.477788,-0.528712
5.45601,-0.391825,-0.403077,-0.456282,5.81856,-0.434969,-0.474753,-0.532026,5.65051,-0.438919,-0.478252,-0.530071
5.46195,-0.395798,-0.410444,-0.465158,5.82519,-0.436887,-0.476231,-0.532872,5.65788,-0.441053,-0.48027,-0.530627
5.4679,-0.399757,-0.417584,-0.473964,5.83182,-0.436686,-0.475167,-0.529939,5.66525,-0.441035,-0.480465,-0.530862
5.47384,-0.403939,-0.424835,-0.483908,5.83845,-0.436674,-0.475682,-0.532934,5.67263,-0.441265,-0.480686,-0.532375
5.47978,-0.406597,-0.430849,-0.491259,5.84478,-0.435427,-0.47408,-0.530685,5.68,-0.443811,-0.48286,-0.533369
5.48595,-0.409144,-0.436458,-0.497987,5.85131,-0.437471,-0.475608,-0.531198,5.68726,-0.443132,-0.482304,-0.532861
5.49211,-0.410171,-0.440043,-0.502736,5.85784,-0.436095,-0.474413,-0.531219,5.69453,-0.444214,-0.483331,-0.534922
5.49827,-0.41104,-0.443365,-0.507558,5.86423,-0.438988,-0.477509,-0.535619,5.70194,-0.445122,-0.483643,-0.533026
5.50438,-0.411683,-0.446152,-0.510722,5.8705,-0.438816,-0.476775,-0.533107,5.70935,-0.445988,-0.484834,-0.536381
5.51049,-0.413244,-0.449057,-0.512847,5.87617,-0.438245,-0.475911,-0.532248,5.71676,-0.445417,-0.483856,-0.534558
5.5166,-0.41376,-0.45129,-0.516246,5.8818,-0.43753,-0.474947,-0.530941,5.72448,-0.450086,-0.488036,-0.538077
5.52271,-0.414534,-0.453522,-0.519016,5.8874,-0.437338,-0.474647,-0.530569,5.73207,-0.448672,-0.486468,-0.536064
5.52882,-0.416196,-0.455965,-0.520436,5.89295,-0.437308,-0.474634,-0.531361,5.73966,-0.447457,-0.485202,-0.535974
5.53493,-0.416457,-0.45717,-0.521948,5.8985,-0.436363,-0.473593,-0.530929,5.74725,-0.449287,-0.486493,-0.536477
5.54103,-0.417653,-0.459056,-0.523378,5.904,-0.436514,-0.473403,-0.529596,5.75497,-0.451315,-0.488291,-0.536661
5.54705,-0.418219,-0.460292,-0.525963,5.90948,-0.438662,-0.475458,-0.531819,5.76245,-0.450179,-0.487163,-0.537272
5.55306,-0.419287,-0.461714,-0.526223,5.9148,-0.437692,-0.474259,-0.530338,5.77007,-0.451011,-0.487499,-0.537146
5.55907,-0.420379,-0.463106,-0.526843,5.92009,-0.437432,-0.473555,-0.528591,5.77721,-0.451718,-0.488202,-0.537381
5.56504,-0.420754,-0.463786,-0.528573,5.92532,-0.43679,-0.472945,-0.528507,5.7845,-0.451108,-0.487428,-0.536753
5.571,-0.422993,-0.466397,-0.531402,5.93053,-0.437,-0.473195,-0.529759,5.79169,-0.452969,-0.488819,-0.537871
5.57682,-0.423197,-0.466537,-0.530447,5.93571,-0.436575,-0.472671,-0.529386,5.79903,-0.452953,-0.488765,-0.537681
5.5826,-0.423118,-0.466472,-0.530785,5.94087,-0.436637,-0.472721,-0.529625,5.80637,-0.453267,-0.488851,-0.538452
5.5883,-0.424197,-0.467579,-0.531105,5.94603,-0.437548,-0.473604,-0.53107,5.81371,-0.453919,-0.489053,-0.538044
5.59395,-0.426036,-0.469406,-0.532845,5.95116,-0.438682,-0.47448,-0.531543,5.82105,-0.453812,-0.488909,-0.537423
5.5996,-0.425621,-0.468807,-0.5324,5.95655,-0.437948,-0.473393,-0.529941,5.82853,-0.453548,-0.488562,-0.538071
5.60511,-0.426401,-0.469446,-0.531992,5.96182,-0.437191,-0.472506,-0.529246,5.8358,-0.455889,-0.490461,-0.538357
5.61058,-0.429502,-0.472767,-0.536691,5.96706,-0.438455,-0.473927,-0.530935,5.84232,-0.455975,-0.490235,-0.537101
5.61601,-0.428551,-0.471438,-0.534964,5.97231,-0.438705,-0.473908,-0.530503,5.84878,-0.457206,-0.491889,-0.542441
5.62138,-0.428432,-0.471061,-0.532798,5.97752,-0.437825,-0.472894,-0.529704,5.85524,-0.454703,-0.489079,-0.539458
5.62676,-0.430082,-0.472511,-0.534068,5.98267,-0.437631,-0.472582,-0.528996,5.86157,-0.455182,-0.488586,-0.535514
5.63211,-0.429578,-0.471666,-0.533333,5.98781,-0.437012,-0.47183,-0.528549,5.86778,-0.45566,-0.489132,-0.536165
5.63745,-0.430025,-0.472032,-0.53301,5.99293,-0.438001,-0.472767,-0.529865,5.8736,-0.454889,-0.488133,-0.535258
5.64305,-0.431668,-0.473404,-0.534117,5.99804,-0.437228,-0.471871,-0.529016,5.87935,-0.457931,-0.491604,-0.541768
5.64864,-0.432465,-0.473906,-0.53477,6.00314,-0.437458,-0.471838,-0.528568,5.88506,-0.458183,-0.491935,-0.542581
5.65447,-0.432158,-0.473443,-0.533642,6.00822,-0.437975,-0.472259,-0.528989,5.89071,-0.457234,-0.490732,-0.541071
5.66023,-0.433321,-0.474249,-0.534236,6.01429,-0.438603,-0.472779,-0.529523,5.89631,-0.456866,-0.490028,-0.539528
5.66622,-0.434013,-0.47468,-0.534738,6.02026,-0.439166,-0.473259,-0.530012,5.90179,-0.456287,-0.489234,-0.538309
5.6722,-0.43365,-0.474175,-0.53366,6.02671,-0.439847,-0.473791,-0.530552,5.90723,-0.456554,-0.488961,-0.536142
5.67819,-0.434731,-0.474866,-0.534151,6.03304,-0.440463,-0.474286,-0.53105,5.91261,-0.455705,-0.487924,-0.535299
5.68413,-0.435382,-0.475303,-0.534652,6.04008,-0.44115,-0.474844,-0.531613,5.91795,-0.455323,-0.487416,-0.534784
5.69003,-0.435093,-0.474906,-0.533786,6.04622,-0.441726,-0.475297,-0.532057,5.92326,-0.454872,-0.486799,-0.534285
5.69593,-0.436115,-0.475547,-0.534208,6.05226,-0.442303,-0.475754,-0.532508,5.92845,-0.455722,-0.487865,-0.536987
5.70179,-0.436749,-0.475967,-0.534698,6.05821,-0.442834,-0.476192,-0.532936,5.93363,-0.456644,-0.488578,-0.537277
5.7076,-0.43639,-0.475516,-0.53384,6.06438,-0.443438,-0.476645,-0.533407,5.9388,-0.457396,-0.489226,-0.537843
5.71338,-0.437493,-0.476231,-0.53431,6.07003,-0.443876,-0.476933,-0.533733,5.94397,-0.457015,-0.488635,-0.537151
5.71909,-0.438131,-0.476718,-0.534905,6.07561,-0.444247,-0.477134,-0.533948,5.94913,-0.45692,-0.488435,-0.536965
5.7248,-0.438328,-0.476604,-0.533719,6.08206,-0.444658,-0.477348,-0.53419,5.95429,-0.456107,-0.487483,-0.535929
5.73045,-0.438998,-0.477133,-0.534555,6.08871,-0.445056,-0.477557,-0.534418,5.95943,-0.456107,-0.487078,-0.534697
5.73607,-0.438211,-0.476081,-0.53354,6.09412,-0.445344,-0.477644,-0.534487,5.96456,-0.455247,-0.486134,-0.533821
5.74166,-0.440218,-0.477864,-0.534422,6.0994,-0.44564,-0.477754,-0.53459,5.96967,-0.456781,-0.487759,-0.535901
5.74722,-0.439612,-0.477264,-0.534465,6.10524,-0.445989,-0.477908,-0.534743,5.97478,-0.456907,-0.487919,-0.536357
5.75279,-0.43952,-0.47708,-0.534566,6.111,-0.446301,-0.478016,-0.534851,5.97988,-0.456298,-0.487065,-0.535025
5.7583,-0.440325,-0.477406,-0.53353,6.11677,-0.446625,-0.478132,-0.534949,5.98491,-0.456965,-0.487517,-0.535053
5.76379,-0.441489,-0.478427,-0.534483,6.12303,-0.446968,-0.478249,-0.535054,5.98995,-0.456474,-0.486924,-0.534797
5.76928,-0.440545,-0.477531,-0.533992,6.12918,-0.447278,-0.478334,-0.535109,5.99597,-0.455417,-0.485707,-0.533657
5.77477,-0.440595,-0.477577,-0.534313,6.13579,-0.447617,-0.478432,-0.535255,6.00166,-0.45708,-0.487251,-0.534576
5.78026,-0.441673,-0.4782,-0.533673,6.1428,-0.447976,-0.478558,-0.535368,6.00636,-0.459899,-0.490468,-0.539943
5.7857,-0.442743,-0.47919,-0.534721,6.14971,-0.448528,-0.478867,-0.535665,6.01136,-0.460411,-0.490841,-0.540153
5.79113,-0.441794,-0.478316,-0.534298,6.15663,-0.450288,-0.480333,-0.537355,6.01636,-0.460958,-0.491284,-0.54059
5.79656,-0.441518,-0.477797,-0.533462,6.16371,-0.452096,-0.481885,-0.538875,6.02136,-0.4615,-0.491723,-0.541018
5.80194,-0.443042,-0.479032,-0.534763,6.17079,-0.453871,-0.483393,-0.540338,6.02636,-0.462043,-0.492164,-0.54143
5.80729,-0.443967,-0.479839,-0.535294,6.17769,-0.455506,-0.484652,-0.541632,6.03136,-0.462558,-0.492577,-0.541834
5.81263,-0.443282,-0.479107,-0.534526,6.18443,-0.456885,-0.485637,-0.542008,6.03636,-0.46308,-0.492998,-0.542238
5.81787,-0.442622,-0.478159,-0.532588,6.19101,-0.457797,-0.486653,-0.54438,6.04195,-0.463658,-0.493473,-0.542698
5.82309,-0.443524,-0.479326,-0.535555,6.19701,-0.457731,-0.486504,-0.545199,6.04749,-0.464216,-0.493927,-0.543132
5.82823,-0.445666,-0.481335,-0.537282,6.20297,-0.457426,-0.485947,-0.544081,6.05293,-0.464763,-0.494377,-0.543563
5.83335,-0.445655,-0.481097,-0.536601,6.20793,-0.453593,-0.481578,-0.538476,6.05469,-0.464921,-0.494447,-0.543564
5.83847,-0.444309,-0.479578,-0.534875,6.21293,-0.454284,-0.481989,-0.538784,6.05969,-0.465471,-0.494916,-0.544039
5.84273,-0.443924,-0.479159,-0.534803,6.21793,-0.454853,-0.482419,-0.539345,6.06567,-0.466035,-0.49537,-0.544524
5.84772,-0.442573,-0.477643,-0.533052,6.22293,-0.453005,-0.480364,-0.538259,6.07138,-0.466485,-0.495675,-0.544851
5.85273,-0.445171,-0.48002,-0.535849,6.22793,-0.453193,-0.480278,-0.537743,6.07759,-0.466914,-0.495938,-0.54515
5.8587,-0.445499,-0.479997,-0.534126,6.23293,-0.453981,-0.48092,-0.538659,6.08316,-0.467234,-0.496088,-0.545292
5.86453,-0.44502,-0.479521,-0.533983,6.23793,-0.450261,-0.476796,-0.532922,6.08581,-0.467303,-0.49601,-0.545147
5.87028,-0.444723,-0.479254,-0.534232,6.24293,-0.451103,-0.477597,-0.534533,6.08665,-0.467311,-0.49591,-0.544966
5.876,-0.444336,-0.478777,-0.533717,6.24793,-0.451292,-0.47768,-0.534884,6.09081,-0.467682,-0.496171,-0.545285
5.88165,-0.443813,-0.478126,-0.533227,6.2521,-0.449663,-0.475871,-0.533236,6.09498,-0.467938,-0.496287,-0.545394
5.88725,-0.443505,-0.477679,-0.532576,6.2571,-0.450029,-0.476114,-0.533298,6.09998,-0.468254,-0.496452,-0.545543
5.89309,-0.44474,-0.478732,-0.534089,6.2631,-0.450622,-0.476285,-0.53344,6.10331,-0.468388,-0.496436,-0.545476
5.8986,-0.446361,-0.48071,-0.537365,6.26901,-0.444924,-0.469537,-0.523867,6.10831,-0.468731,-0.496639,-0.545687
5.90403,-0.445619,-0.479862,-0.53637,6.27439,-0.444694,-0.470003,-0.527442,6.11331,-0.46904,-0.496798,-0.545864
5.90944,-0.445819,-0.479425,-0.533852,6.27974,-0.444997,-0.469876,-0.526723,6.11831,-0.469311,-0.4969,-0.545929
5.91481,-0.44507,-0.478336,-0.532251,6.28504,-0.446005,-0.470507,-0.527627,6.12391,-0.469626,-0.497047,-0.54606
5.92013,-0.444453,-0.477513,-0.531414,6.2902,-0.442574,-0.466326,-0.522024,6.12932,-0.469895,-0.497103,-0.546159
5.92543,-0.443559,-0.476583,-0.530483,6.29443,-0.440558,-0.464409,-0.520565,6.13458,-0.470153,-0.497174,-0.546183
5.9306,-0.44499,-0.478151,-0.531693,6.29943,-0.442317,-0.466056,-0.52307,6.13802,-0.470261,-0.497107,-0.546052
5.93576,-0.446163,-0.479447,-0.534456,6.30443,-0.441838,-0.465345,-0.523652,6.14302,-0.470592,-0.497249,-0.546181
5.94088,-0.445255,-0.478385,-0.533281,6.30943,-0.438282,-0.460516,-0.515559,6.14802,-0.470796,-0.497271,-0.546265
5.94598,-0.445526,-0.478776,-0.534657,6.31359,-0.43796,-0.460761,-0.518002,6.15219,-0.471664,-0.497957,-0.546877
5.95109,-0.444525,-0.477678,-0.533398,6.31859,-0.437234,-0.459969,-0.517719,6.15719,-0.472995,-0.499111,-0.548029
5.95618,-0.445458,-0.477999,-0.532207,6.32359,-0.435336,-0.457183,-0.513395,6.16136,-0.474007,-0.499899,-0.548847
5.96127,-0.444604,-0.476923,-0.53091,6.32859,-0.435337,-0.456745,-0.512941,6.16636,-0.47513,-0.500848,-0.549989
5.96694,-0.44437,-0.476778,-0.531001,6.33359,-0.433466,-0.455223,-0.512709,6.17136,-0.476351,-0.501877,-0.550981
5.97256,-0.445302,-0.477741,-0.532097,6.33859,-0.433585,-0.455065,-0.512572,6.17636,-0.47745,-0.502738,-0.55172
5.9779,-0.444745,-0.477159,-0.53147,6.34359,-0.430337,-0.450915,-0.507399,6.18136,-0.478242,-0.503398,-0.552775
5.98321,-0.444108,-0.476232,-0.530119,6.34859,-0.430144,-0.450627,-0.50727,6.18636,-0.479432,-0.504468,-0.553833
5.98836,-0.445798,-0.478202,-0.532865,6.35276,-0.427953,-0.448462,-0.505275,6.19136,-0.478462,-0.503132,-0.551455
5.9935,-0.445607,-0.477729,-0.53181,6.35776,-0.429679,-0.449871,-0.50647,6.19636,-0.476757,-0.501418,-0.550234
5.99865,-0.445025,-0.476666,-0.529776,6.36276,-0.425559,-0.444936,-0.500424,6.20136,-0.475234,-0.499765,-0.549371
6.00292,-0.44538,-0.476949,-0.530187,6.36776,-0.424736,-0.443985,-0.499118,6.20636,-0.475718,-0.49995,-0.548854
6.00793,-0.445885,-0.47739,-0.53065,6.37276,-0.425291,-0.445027,-0.502566,6.21136,-0.476005,-0.500123,-0.549534
6.01393,-0.446477,-0.4779,-0.531159,6.37803,-0.424828,-0.443825,-0.499654,6.21552,-0.474375,-0.49783,-0.544935
6.02072,-0.447128,-0.47846,-0.531713,6.38328,-0.419883,-0.438504,-0.494207,6.22052,-0.474458,-0.498097,-0.54664
6.02737,-0.447746,-0.478982,-0.532227,6.38852,-0.420364,-0.438982,-0.495273,6.22552,-0.47284,-0.496188,-0.544434
6.03467,-0.448429,-0.479566,-0.532803,6.39403,-0.419431,-0.437739,-0.493544,6.23052,-0.472586,-0.495999,-0.5449
6.04251,-0.449152,-0.480182,-0.533407,6.39949,-0.419547,-0.43768,-0.492955,6.23552,-0.472727,-0.496036,-0.545168
6.05078,-0.449904,-0.480823,-0.534031,6.40495,-0.415713,-0.433656,-0.49041,6.24052,-0.471979,-0.494767,-0.543311
6.05939,-0.450725,-0.481497,-0.534683,6.41037,-0.414514,-0.432071,-0.487966,6.24552,-0.470629,-0.492899,-0.539372
6.06679,-0.45127,-0.481942,-0.535154,6.41575,-0.415111,-0.432435,-0.487362,6.25052,-0.470425,-0.492899,-0.541091
6.07341,-0.451701,-0.48221,-0.535435,6.41918,-0.41452,-0.432003,-0.48875,6.25579,-0.469493,-0.491767,-0.539815
6.07989,-0.45208,-0.482416,-0.535646,6.42418,-0.412552,-0.429544,-0.486276,6.26009,-0.469299,-0.491453,-0.540049
6.08706,-0.452529,-0.482677,-0.535924,6.42918,-0.41066,-0.427056,-0.481361,6.26425,-0.469271,-0.491293,-0.53967
6.09438,-0.452949,-0.482895,-0.536146,6.43418,-0.410423,-0.427447,-0.48585,6.26925,-0.468044,-0.48977,-0.538413
6.10185,-0.453368,-0.483108,-0.536361,6.43918,-0.408293,-0.424362,-0.480164,6.27425,-0.467301,-0.488775,-0.537258
6.10931,-0.453768,-0.483292,-0.536534,6.44418,-0.407357,-0.423352,-0.478297,6.27925,-0.466085,-0.487195,-0.535246
6.11708,-0.454195,-0.483491,-0.536714,6.44883,-0.405199,-0.421495,-0.479627,6.28425,-0.462692,-0.483268,-0.529976
6.12511,-0.454616,-0.483676,-0.536877,6.453,-0.404938,-0.420559,-0.477875,6.28758,-0.462969,-0.483728,-0.531977
6.13028,-0.454764,-0.483589,-0.536702,6.458,-0.403448,-0.418365,-0.472432,6.29258,-0.463505,-0.483977,-0.531739
6.13572,-0.455026,-0.483644,-0.536743,6.463,-0.400687,-0.416577,-0.47614,6.29759,-0.461041,-0.480918,-0.528978
6.1417,-0.455343,-0.483749,-0.536842,6.468,-0.40046,-0.415334,-0.471383,6.30259,-0.459499,-0.478915,-0.525551
6.14789,-0.455633,-0.483803,-0.536958,6.473,-0.39987,-0.414598,-0.470653,6.30758,-0.458345,-0.478212,-0.525973
6.15429,-0.457094,-0.485039,-0.538223,6.478,-0.394065,-0.408884,-0.466838,6.31175,-0.4583,-0.47817,-0.527277
6.16088,-0.458801,-0.486504,-0.539656,6.483,-0.395624,-0.410134,-0.467025,6.31702,-0.458269,-0.477333,-0.524708
6.16766,-0.460496,-0.487946,-0.54127,6.48717,-0.396521,-0.411179,-0.469564,6.32322,-0.456519,-0.475106,-0.522058
6.17444,-0.462204,-0.489299,-0.542638,6.49217,-0.388529,-0.402479,-0.459569,6.32931,-0.450986,-0.467572,-0.509063
6.1814,-0.463364,-0.490436,-0.543938,6.49717,-0.390925,-0.404661,-0.461138,6.33317,-0.451872,-0.469827,-0.517395
6.18871,-0.464971,-0.491821,-0.545791,6.50217,-0.392063,-0.40647,-0.465891,6.33733,-0.449126,-0.465464,-0.510598
6.19538,-0.464641,-0.492095,-0.548423,6.50717,-0.383174,-0.396506,-0.453182,6.34233,-0.451604,-0.46789,-0.51387
6.20192,-0.461671,-0.488363,-0.543781,6.51217,-0.385782,-0.399335,-0.456994,6.34733,-0.450394,-0.466969,-0.51572
6.20813,-0.461245,-0.487697,-0.543101,6.51633,-0.387697,-0.401623,-0.460846,6.35233,-0.449583,-0.466179,-0.515632
6.21364,-0.460191,-0.486065,-0.539719,6.52133,-0.38121,-0.394679,-0.453149,6.35733,-0.448804,-0.464935,-0.513266
6.21903,-0.461255,-0.486925,-0.540719,6.52633,-0.381959,-0.395417,-0.454659,6.36233,-0.448125,-0.46372,-0.511019
6.22434,-0.461525,-0.487496,-0.542853,6.53133,-0.38319,-0.396863,-0.456943,6.36733,-0.443091,-0.458677,-0.507952
6.22964,-0.461316,-0.487176,-0.542826,6.53633,-0.373901,-0.386706,-0.445052,6.3726,-0.444583,-0.459877,-0.508621
6.23492,-0.45936,-0.484638,-0.540197,6.54133,-0.37615,-0.389307,-0.449835,6.37785,-0.441518,-0.456034,-0.502106
6.23929,-0.456255,-0.480676,-0.533204,6.5466,-0.377908,-0.391205,-0.452605,6.38308,-0.442118,-0.456833,-0.504456
6.24429,-0.457017,-0.481414,-0.534416,6.55185,-0.368465,-0.380782,-0.440002,6.38828,-0.440021,-0.454308,-0.502146
6.24929,-0.457025,-0.481712,-0.536561,6.55708,-0.370967,-0.383897,-0.446018,6.39348,-0.439402,-0.453507,-0.500909
6.25346,-0.457393,-0.482034,-0.537213,6.56229,-0.372772,-0.386134,-0.449279,6.39864,-0.43774,-0.451568,-0.498149
6.25762,-0.458086,-0.482512,-0.537561,6.5675,-0.363699,-0.376381,-0.436967,6.40378,-0.43794,-0.451692,-0.498781
6.26262,-0.45604,-0.480296,-0.536044,6.57268,-0.36639,-0.380365,-0.444253,6.40892,-0.435452,-0.448739,-0.495673
6.26762,-0.451886,-0.475051,-0.527973,6.57787,-0.368652,-0.383777,-0.448926,6.41403,-0.435234,-0.4482,-0.495183
6.27262,-0.452424,-0.475583,-0.528679,6.58306,-0.359837,-0.375018,-0.437972,6.41913,-0.433367,-0.446672,-0.495054
6.27762,-0.453854,-0.476846,-0.530289,6.58824,-0.363647,-0.38133,-0.448735,6.42423,-0.433124,-0.445948,-0.493364
6.28262,-0.451339,-0.474498,-0.529252,6.5934,-0.365781,-0.38464,-0.451767,6.42927,-0.43083,-0.442766,-0.488676
6.28679,-0.450482,-0.473585,-0.529463,6.59855,-0.356218,-0.37594,-0.443301,6.43431,-0.427869,-0.440424,-0.488815
6.29179,-0.451319,-0.47394,-0.528789,6.60368,-0.361365,-0.382187,-0.449786,6.43934,-0.429889,-0.442195,-0.490421
6.29679,-0.448469,-0.469906,-0.522063,6.60881,-0.361906,-0.38427,-0.454612,6.44436,-0.425663,-0.436607,-0.481404
6.30179,-0.446358,-0.468545,-0.523663,6.61419,-0.354187,-0.376145,-0.444415,6.44937,-0.424713,-0.436564,-0.485048
6.30738,-0.447605,-0.469467,-0.524142,6.61958,-0.358397,-0.381675,-0.452462,6.45438,-0.425995,-0.437479,-0.485533
6.31285,-0.446327,-0.467711,-0.522373,6.62495,-0.358693,-0.382404,-0.453408,6.45855,-0.419547,-0.429623,-0.474525
6.31827,-0.443309,-0.46351,-0.514721,6.63029,-0.350651,-0.37363,-0.443377,6.46355,-0.421047,-0.432107,-0.480584
6.32366,-0.443245,-0.464271,-0.519045,6.63561,-0.355225,-0.378902,-0.449811,6.46855,-0.421546,-0.432394,-0.480491
6.32905,-0.440995,-0.461426,-0.515496,6.64093,-0.354679,-0.378711,-0.450974,6.47355,-0.415422,-0.425121,-0.470882
6.33439,-0.440761,-0.460451,-0.513008,6.64625,-0.347725,-0.3704,-0.43959,6.47772,-0.415832,-0.426167,-0.474334
6.3397,-0.44073,-0.460137,-0.513161,6.65156,-0.351577,-0.37497,-0.446686,6.48272,-0.417453,-0.427674,-0.475872
6.34413,-0.43739,-0.457091,-0.511657,6.65685,-0.350482,-0.373528,-0.444829,6.48772,-0.410895,-0.420361,-0.467645
6.34913,-0.437119,-0.456245,-0.509916,6.66213,-0.346509,-0.368659,-0.439023,6.49272,-0.412024,-0.421997,-0.470645
6.35413,-0.436778,-0.455671,-0.509442,6.66741,-0.347778,-0.369859,-0.440719,6.49772,-0.412626,-0.422552,-0.47154
6.35913,-0.435196,-0.453747,-0.507099,6.67269,-0.343961,-0.365042,-0.435029,6.50272,-0.406951,-0.416315,-0.465239
6.36413,-0.433966,-0.452312,-0.506455,6.67797,-0.345149,-0.366076,-0.436571,6.50772,-0.406476,-0.415989,-0.465148
6.36913,-0.431904,-0.449605,-0.501466,6.68325,-0.341348,-0.36119,-0.430717,6.51272,-0.407757,-0.417467,-0.467047
6.37413,-0.431046,-0.448831,-0.501574,6.68853,-0.342517,-0.362088,-0.432017,6.51772,-0.40252,-0.411628,-0.461292
6.37913,-0.430106,-0.447527,-0.500976,6.69381,-0.338782,-0.357221,-0.426212,6.52272,-0.401392,-0.41071,-0.460716
6.38513,-0.430823,-0.448224,-0.5019,6.69908,-0.33983,-0.35793,-0.427297,6.52772,-0.403479,-0.412966,-0.463367
6.39006,-0.425814,-0.442613,-0.494203,6.70462,-0.336182,-0.353083,-0.421405,6.53272,-0.397121,-0.405986,-0.456064
6.39506,-0.424971,-0.441682,-0.494699,6.71039,-0.337331,-0.353794,-0.422423,6.53772,-0.396882,-0.406165,-0.457901
6.39922,-0.42564,-0.442585,-0.495657,6.71617,-0.333755,-0.348977,-0.416523,6.54272,-0.398957,-0.408217,-0.460257
6.40522,-0.425757,-0.442232,-0.495505,6.72195,-0.334011,-0.348855,-0.417062,6.54872,-0.391402,-0.39986,-0.450887
6.41107,-0.419163,-0.43465,-0.485694,6.72795,-0.330712,-0.344195,-0.410934,6.55439,-0.391887,-0.400915,-0.45437
6.41664,-0.420065,-0.435813,-0.487676,6.73395,-0.331073,-0.34408,-0.411361,6.56001,-0.393135,-0.402104,-0.455102
6.42191,-0.421971,-0.437704,-0.490536,6.73987,-0.327222,-0.338687,-0.404128,6.56557,-0.386043,-0.394864,-0.448067
6.42706,-0.416186,-0.431439,-0.484968,6.74579,-0.327607,-0.338759,-0.405335,6.57108,-0.385923,-0.395645,-0.450166
6.43221,-0.415491,-0.430619,-0.482936,6.75166,-0.324498,-0.334181,-0.399055,6.5766,-0.388712,-0.399227,-0.454487
6.43648,-0.418003,-0.433071,-0.485982,6.75746,-0.32454,-0.333762,-0.399225,6.58211,-0.382119,-0.393045,-0.447838
6.44148,-0.412472,-0.427148,-0.4814,6.76322,-0.321514,-0.329328,-0.393245,6.58758,-0.382677,-0.395802,-0.452904
6.44565,-0.413478,-0.428045,-0.481804,6.76868,-0.321584,-0.32897,-0.393597,6.59301,-0.385549,-0.399874,-0.457386
6.45092,-0.413139,-0.427374,-0.479909,6.77394,-0.318596,-0.324507,-0.387327,6.59843,-0.38129,-0.397739,-0.457856
6.45604,-0.406669,-0.420685,-0.474953,6.77946,-0.318799,-0.324302,-0.387848,6.60382,-0.382689,-0.399847,-0.45896
6.46115,-0.407557,-0.421224,-0.473826,6.78522,-0.315823,-0.319954,-0.381977,6.6092,-0.375836,-0.393691,-0.454635
6.46624,-0.409887,-0.423708,-0.477298,6.7912,-0.315586,-0.31924,-0.381775,6.61454,-0.379213,-0.397601,-0.457613
6.4713,-0.401475,-0.415019,-0.470153,6.79719,-0.312222,-0.314436,-0.37516,6.62013,-0.378801,-0.398021,-0.459195
6.47634,-0.402678,-0.415699,-0.468426,6.80286,-0.311935,-0.313783,-0.375407,6.62569,-0.372842,-0.391574,-0.452196
6.48137,-0.405459,-0.418695,-0.47262,6.80846,-0.308571,-0.308858,-0.36845,6.63123,-0.375896,-0.395473,-0.457216
6.48638,-0.39695,-0.41007,-0.465838,6.81431,-0.309135,-0.30907,-0.369399,6.63668,-0.374862,-0.394554,-0.456998
6.49056,-0.397514,-0.410124,-0.46369,6.82038,-0.305676,-0.304222,-0.362992,6.6421,-0.370717,-0.389758,-0.450576
6.49556,-0.400893,-0.413655,-0.468022,6.82666,-0.305303,-0.303448,-0.362862,6.64751,-0.37225,-0.39158,-0.45391
6.50056,-0.396939,-0.409915,-0.466355,6.83315,-0.302113,-0.298745,-0.356176,6.65289,-0.369729,-0.388658,-0.450448
6.50556,-0.393708,-0.405686,-0.45908,6.83982,-0.301671,-0.297925,-0.356171,6.65827,-0.368981,-0.387453,-0.449412
6.51056,-0.395538,-0.407721,-0.462319,6.84667,-0.298176,-0.292869,-0.34923,6.6639,-0.367264,-0.38534,-0.447137
