x,N3057,x,N3057,x,N3057,x,N3237,x,N3237,x,N3237
4.88024,6.5403,5.0835,6.43775,4.97534,6.48986,6.17682,11.1092,6.17375,11.1018,6.09793,11.2652
4.88524,6.53683,5.08869,6.43353,4.98226,6.48618,6.18418,11.036,6.18184,11.0256,6.10293,11.198
4.89024,6.53193,5.09387,6.42885,4.98803,6.48167,6.19206,10.9611,6.19031,10.9488,6.10794,11.1312
4.89524,6.52857,5.09898,6.42536,4.99353,6.47782,6.20036,10.8859,6.19907,10.8716,6.11294,11.0647
4.90024,6.52517,5.10435,6.42195,4.99895,6.47286,6.20899,10.8098,6.20809,10.7942,6.11794,10.9985
4.90524,6.52217,5.10973,6.41774,5.00462,6.46827,6.21788,10.7336,6.21729,10.7167,6.12294,10.9326
4.91024,6.51967,5.11536,6.41308,5.01018,6.46467,6.227,10.657,6.22666,10.6393,6.12794,10.867
4.91524,6.51749,5.12122,6.40622,5.01553,6.46059,6.23629,10.5806,6.23615,10.5621,6.13294,10.8017
4.92024,6.51497,5.1273,6.39897,5.02113,6.45726,6.24572,10.5041,6.24574,10.4852,6.13794,10.7368
4.92524,6.51278,5.1333,6.39363,5.02654,6.45377,6.25526,10.4281,6.25541,10.4086,6.14294,10.6722
4.93024,6.51109,5.13881,6.38686,5.03194,6.4506,6.2649,10.3307,6.26515,10.3103,6.14794,10.6078
4.93524,6.5075,5.14431,6.37947,5.03725,6.44719,6.2746,10.2319,6.27495,10.2109,6.15294,10.5442
4.94024,6.50484,5.14972,6.37432,5.04255,6.44466,6.28437,10.1343,6.28478,10.113,6.15892,10.4779
4.94551,6.50228,5.15537,6.36645,5.04782,6.44149,6.29274,10.0451,6.29461,10.0153,6.16568,10.4094
4.95076,6.4997,5.16153,6.35748,5.05303,6.43791,6.3004,9.96097,6.30446,9.91826,6.17307,10.3393
4.95595,6.49478,5.1679,6.34828,5.05822,6.43316,6.30852,9.87451,6.31434,9.8185,6.18098,10.2678
4.96108,6.49086,5.17377,6.33737,5.06339,6.42886,6.31701,9.78612,6.32425,9.71982,6.18929,10.1944
4.9662,6.4872,5.17953,6.32651,5.0695,6.42498,6.32579,9.6948,6.33417,9.62174,6.19793,10.1191
4.97191,6.48438,5.18493,6.31369,5.07552,6.42109,6.33481,9.6027,6.34411,9.52498,6.20684,10.0437
4.97812,6.48118,5.19025,6.30206,5.08149,6.41834,6.34402,9.51046,6.35406,9.42886,6.21596,9.96824
4.98422,6.47777,5.19538,6.28788,5.08737,6.41513,6.35339,9.4183,6.36402,9.33407,6.22525,9.89308
4.99027,6.47544,5.20078,6.27557,5.09318,6.41121,6.36287,9.32639,6.37399,9.24033,6.23469,9.81804
4.99654,6.47265,5.20707,6.26318,5.09892,6.40747,6.37246,9.23304,6.38396,9.14762,6.24423,9.74345
5.0027,6.46984,5.21357,6.24935,5.10433,6.40327,6.38213,9.14032,6.39394,9.05575,6.25387,9.6691
5.0088,6.46781,5.22074,6.23554,5.10971,6.39893,6.39187,9.04817,6.40369,8.96432,6.26358,9.57675
5.01481,6.46544,5.22782,6.22202,5.11508,6.39573,6.40165,8.95808,6.41347,8.8705,6.27334,9.47952
5.02072,6.46257,5.23547,6.20869,5.12071,6.39157,6.41146,8.86573,6.42327,8.77579,6.28316,9.38387
5.02584,6.4598,5.2434,6.19523,5.12634,6.38457,6.42131,8.76884,6.43311,8.68059,6.29301,9.28851
5.03008,6.45597,5.25173,6.18236,5.1318,6.37807,6.43119,8.67392,6.44297,8.58577,6.30289,9.19207
5.03508,6.45218,5.26025,6.16765,5.13712,6.37199,6.44108,8.57829,6.45286,8.49312,6.31279,9.09535
5.04008,6.44824,5.26907,6.15087,5.14269,6.36558,6.45099,8.48485,6.46276,8.4006,6.32272,8.99979
5.04508,6.44448,5.27802,6.13603,5.14823,6.36067,6.46092,8.39376,6.47244,8.31292,6.33051,8.91788
5.05008,6.44124,5.2871,6.11806,5.15281,6.35348,6.47061,8.30637,6.48154,8.22907,6.33857,8.8348
5.05508,6.43833,5.29636,6.10226,5.15781,6.34512,6.47973,8.22265,6.49081,8.14749,6.347,8.75022
5.06008,6.43365,5.30571,6.0839,5.16281,6.33745,6.48902,8.13915,6.50017,8.06483,6.35563,8.66505
5.06508,6.43095,5.31518,6.06613,5.16781,6.32845,6.4984,8.05778,6.50966,7.98617,6.36451,8.57449
5.07008,6.42723,5.32472,6.05049,5.17281,6.3197,6.5079,7.98009,6.5192,7.91023,6.37354,8.4871
5.07508,6.42318,5.33431,6.03711,5.17881,6.30903,6.51746,7.90474,6.52884,7.83725,6.38267,8.39944
5.08008,6.4188,5.34394,6.02522,5.18472,6.29732,6.5271,7.83166,6.53826,7.76256,6.39198,8.31245
5.08508,6.41576,5.35207,6.01294,5.19055,6.28471,6.53653,7.75491,6.54779,7.67245,6.40142,8.22707
5.09008,6.41215,5.36042,5.99938,5.19688,6.27015,6.54607,7.66319,6.55738,7.58696,6.41097,8.13974
5.09508,6.40702,5.36861,5.98743,5.20275,6.25684,6.55571,7.60956,6.56702,7.54199,6.42057,8.04996
5.10008,6.40097,5.3769,5.97768,5.20826,6.24379,6.56541,7.56346,6.57668,7.4993,6.43022,7.95744
5.10508,6.39414,5.38529,5.96801,5.21401,6.23109,6.57515,7.51571,6.5864,7.45289,6.43991,7.86705
5.11008,6.38836,5.39367,5.95896,5.22027,6.2159,6.58494,7.46564,6.59616,7.40042,6.44966,7.77683
5.11508,6.38172,5.40176,5.9574,5.22611,6.20164,6.59477,7.40937,6.60592,7.3496,6.45946,7.69204
5.12008,6.37488,5.40958,5.96055,5.23164,6.1875,6.60464,7.35472,6.61573,7.29294,6.46927,7.60809
5.12508,6.36951,5.41715,5.963,5.23712,6.17421,6.61453,7.29319,6.62556,7.23435,6.47808,7.53342
5.13008,6.36234,5.42486,5.96756,5.24255,6.1612,6.62443,7.23524,6.6354,7.17858,6.48711,7.45501
5.13508,6.35477,5.43256,5.97658,5.24853,6.14879,6.63435,7.1717,6.64527,7.12212,6.49634,7.38169
5.14008,6.34719,5.44014,5.97553,5.25498,6.13524,6.64429,7.11168,6.65516,7.05422,6.50572,7.30865
5.14508,6.33829,5.44785,5.97563,5.26185,6.11979,6.65424,7.04473,6.66507,6.99048,6.51521,7.23811
5.15008,6.3288,5.45568,5.98226,5.26909,6.10303,6.6642,6.97634,6.67498,6.92139,6.52481,7.16613
5.15535,6.32016,5.46338,5.98789,5.27648,6.08821,6.67416,6.90497,6.6849,6.85928,6.53448,7.08893
5.16062,6.31097,5.47121,5.9966,5.28417,6.07463,6.68412,6.85311,6.69484,6.81347,6.54422,6.99911
5.16548,6.30104,5.47904,6.006,5.29232,6.06053,6.6941,6.81855,6.70478,6.78088,6.55401,6.9495
5.17048,6.28872,5.48673,6.00839,5.30068,6.04497,6.70407,6.78386,6.71474,6.74432,6.56384,6.89878
5.17546,6.27724,5.49455,6.01373,5.30937,6.03153,6.71405,6.74505,6.72469,6.7073,6.57371,6.86857
5.18046,6.2663,5.50224,6.01867,5.31812,6.01963,6.72403,6.70598,6.73466,6.66863,6.5836,6.86294
5.18546,6.25372,5.50993,6.02116,5.32703,6.00912,6.73402,6.66544,6.74462,6.62968,6.5935,6.84934
5.19046,6.24122,5.51761,6.02133,5.33559,5.99496,6.744,6.62458,6.7546,6.59278,6.60341,6.83493
5.19546,6.2295,5.52518,6.02305,5.34432,5.98135,6.75399,6.58661,6.76458,6.55709,6.61334,6.81121
5.20046,6.21706,5.53274,6.02007,5.35288,5.96639,6.76398,6.54925,6.77456,6.52378,6.62327,6.78887
5.20546,6.20547,5.5403,6.02451,5.36161,5.95344,6.77397,6.51426,6.78455,6.48352,6.63321,6.75944
5.21105,6.19339,5.54775,6.03524,5.37001,5.94226,6.78397,6.47363,6.79453,6.43974,6.64316,6.73286
5.21635,6.18249,5.55508,6.04249,5.3785,5.93347,6.79396,6.42891,6.80452,6.38807,6.65312,6.69819
5.22162,6.16939,5.56241,6.05724,5.38669,5.93105,6.80396,6.37809,6.81452,6.33222,6.66308,6.66119
5.22683,6.15476,5.56963,6.07888,5.39497,5.93289,6.81396,6.32101,6.82451,6.27354,6.67305,6.61805
5.232,6.14202,5.57685,6.09728,5.40265,5.93473,6.82395,6.26106,6.83451,6.2125,6.68303,6.57843
5.23712,6.12672,5.58407,6.11199,5.4101,5.94172,6.83395,6.20021,6.8445,6.14982,6.69301,6.53332
5.24282,6.11319,5.59129,6.14136,5.41743,5.94697,6.84395,6.13654,6.8545,6.0834,6.70299,6.49195
5.24875,6.09904,5.59852,6.16899,5.42456,5.94895,6.85395,6.0694,6.8645,6.01491,6.71298,6.44547
5.25516,6.08482,5.60574,6.19403,5.4317,5.95432,6.86395,6.00081,6.87449,5.94261,6.72297,6.40214
5.26176,6.07092,5.61276,6.22854,5.43873,5.96035,6.87395,5.92916,6.88449,5.86709,6.73296,6.3554
5.26855,6.05811,5.61979,6.26234,5.44592,5.96753,6.88394,5.85261,6.89449,5.79063,6.74295,6.31199
5.27533,6.04794,5.62664,6.29173,5.45326,5.97481,6.89394,5.77545,6.90449,5.71411,6.75294,6.26817
5.2825,6.03878,5.63333,6.31908,5.4604,5.98044,6.90394,5.69797,6.91405,5.64241,6.76293,6.22833
5.28982,6.0282,5.63995,6.34116,5.46736,5.98695,6.91371,5.62373,6.9237,5.57038,6.77293,6.18256
5.29745,6.01863,5.64674,6.36073,5.47431,5.99413,6.92349,5.54982,6.93342,5.49905,6.78293,6.13713
5.30522,6.00726,5.65353,6.37963,5.48126,5.99954,6.93329,5.47696,6.9432,5.42723,6.79292,6.084
5.3131,5.99638,5.66033,6.39423,5.48812,5.99556,6.94314,5.40382,6.95302,5.324,6.80292,6.03145
5.32085,5.98435,5.6673,6.40712,5.49516,5.99536,6.95301,5.29945,6.96287,5.21051,6.81292,5.96995
5.32887,5.97131,5.67409,6.42044,5.50209,5.9893,6.96291,5.18478,6.97276,5.09367,6.82292,5.90739
5.33674,5.95741,5.68089,6.43019,5.50894,5.99681,6.97283,5.06737,6.98266,4.97074,6.83291,5.83825
5.34462,5.94687,5.68786,6.43913,5.51596,6.00747,6.98277,4.94447,6.99259,4.84616,6.84291,5.76925
5.35089,5.93916,5.69483,6.44842,5.52298,6.02285,6.99271,4.81999,7,4.74177,6.85291,5.69395
5.35711,5.92914,5.7018,6.4549,5.52999,6.04462,7,4.71977,,,6.86291,5.61721
5.36321,5.92385,5.70893,6.46083,5.53701,6.06807,,,,,6.87291,5.53808
5.36923,5.92163,5.71588,6.46819,5.54403,6.08468,,,,,6.88291,5.4622
5.37511,5.91944,5.72283,6.47223,5.55105,6.10964,,,,,6.89291,5.38495
5.38096,5.92405,5.72994,6.47652,5.55807,6.14325,,,,,6.90291,5.28586
5.38673,5.93683,5.73706,6.48108,5.56508,6.17704,,,,,6.91017,5.23458
5.39244,5.9496,5.74417,6.48353,5.5721,6.21703,,,,,6.91796,5.18278
5.39808,5.96122,5.75128,6.48546,5.57912,6.25299,,,,,6.9262,5.12655
5.40372,5.97192,5.75855,6.48898,5.58614,6.28252,,,,,6.93478,5.07055
5.40934,5.97897,5.76547,6.49048,5.59316,6.30745,,,,,6.94364,5.01083
5.41495,5.98169,5.77255,6.49101,5.60017,6.33048,,,,,6.95217,4.92751
5.42057,5.98359,5.77896,6.49291,5.60719,6.34842,,,,,6.96099,4.83159
5.42642,5.98415,5.78536,6.49383,5.61437,6.36503,,,,,6.97005,4.7325
5.43223,5.98135,5.79177,6.49323,5.62155,6.38079,,,,,6.97929,4.62682
5.43804,5.97196,5.79837,6.49043,5.62873,6.39297,,,,,6.98869,4.51902
5.44408,5.98607,5.80515,6.48595,5.63606,6.40439,,,,,6.99821,4.40518
5.45007,5.99558,5.81194,6.48188,5.64328,6.41525,,,,,7,4.39078
5.45601,6.01673,5.81856,6.479,5.65051,6.42327,,,,,,
5.46195,6.04109,5.82519,6.47422,5.65788,6.43118,,,,,,
5.4679,6.06349,5.83182,6.46893,5.66525,6.43913,,,,,,
5.47384,6.08515,5.83845,6.46386,5.67263,6.44401,,,,,,
5.47978,6.12534,5.84478,6.45992,5.68,6.44916,,,,,,
5.48595,6.15983,5.85131,6.45476,5.68726,6.45522,,,,,,
5.49211,6.20564,5.85784,6.44966,5.69453,6.45864,,,,,,
5.49827,6.25046,5.86423,6.44399,5.70194,6.46183,,,,,,
5.50438,6.28872,5.8705,6.43924,5.70935,6.46668,,,,,,
5.51049,6.32143,5.87617,6.43452,5.71676,6.46815,,,,,,
5.5166,6.35022,5.8818,6.42955,5.72448,6.47,,,,,,
5.52271,6.37446,5.8874,6.42477,5.73207,6.47288,,,,,,
5.52882,6.39487,5.89295,6.41964,5.73966,6.47363,,,,,,
5.53493,6.41232,5.8985,6.41459,5.74725,6.4739,,,,,,
5.54103,6.42763,5.904,6.4094,5.75497,6.47583,,,,,,
5.54705,6.44025,5.90948,6.40465,5.76245,6.47601,,,,,,
5.55306,6.4505,5.9148,6.3997,5.77007,6.47561,,,,,,
5.55907,6.46016,5.92009,6.39507,5.77721,6.47691,,,,,,
5.56504,6.46707,5.92532,6.39033,5.7845,6.47659,,,,,,
5.571,6.47252,5.93053,6.38532,5.79169,6.47506,,,,,,
5.57682,6.47779,5.93571,6.38015,5.79903,6.47152,,,,,,
5.5826,6.48134,5.94087,6.37583,5.80637,6.4669,,,,,,
5.5883,6.48438,5.94603,6.37109,5.81371,6.46128,,,,,,
5.59395,6.48645,5.95116,6.36602,5.82105,6.45713,,,,,,
5.5996,6.48808,5.95655,6.36082,5.82853,6.45126,,,,,,
5.60511,6.48916,5.96182,6.35563,5.8358,6.4464,,,,,,
5.61058,6.48953,5.96706,6.35104,5.84232,6.4418,,,,,,
5.61601,6.49041,5.97231,6.34576,5.84878,6.43633,,,,,,
5.62138,6.4921,5.97752,6.34083,5.85524,6.43042,,,,,,
5.62676,6.49291,5.98267,6.33591,5.86157,6.42551,,,,,,
5.63211,6.49353,5.98781,6.33095,5.86778,6.42101,,,,,,
5.63745,6.49458,5.99293,6.32591,5.8736,6.41589,,,,,,
5.64305,6.49534,5.99804,6.3212,5.87935,6.41063,,,,,,
5.64864,6.49587,6.00314,6.31637,5.88506,6.40543,,,,,,
5.65447,6.49667,6.00822,6.31173,5.89071,6.40014,,,,,,
5.66023,6.49675,6.01429,6.30648,5.89631,6.39514,,,,,,
5.66622,6.49768,6.02026,6.30122,5.90179,6.39038,,,,,,
5.6722,6.49804,6.02671,6.29562,5.90723,6.38521,,,,,,
5.67819,6.49787,6.03304,6.29003,5.91261,6.38058,,,,,,
5.68413,6.4989,6.04008,6.28394,5.91795,6.37558,,,,,,
5.69003,6.49931,6.04622,6.27833,5.92326,6.37075,,,,,,
5.69593,6.49912,6.05226,6.27277,5.92845,6.36593,,,,,,
5.70179,6.49996,6.05821,6.26725,5.93363,6.36125,,,,,,
5.7076,6.50047,6.06438,6.25975,5.9388,6.35638,,,,,,
5.71338,6.5003,6.07003,6.24978,5.94397,6.35175,,,,,,
5.71909,6.50114,6.07561,6.23949,5.94913,6.34708,,,,,,
5.7248,6.50096,6.08206,6.2278,5.95429,6.34217,,,,,,
5.73045,6.50082,6.08871,6.21549,5.95943,6.33724,,,,,,
5.73607,6.50027,6.09412,6.20467,5.96456,6.33219,,,,,,
5.74166,6.50062,6.0994,6.19394,5.96967,6.32732,,,,,,
5.74722,6.5006,6.10524,6.18231,5.97478,6.32291,,,,,,
5.75279,6.49981,6.111,6.17052,5.97988,6.31799,,,,,,
5.7583,6.49887,6.11677,6.15867,5.98491,6.31323,,,,,,
5.76379,6.49856,6.12303,6.14577,5.98995,6.30825,,,,,,
5.76928,6.49847,6.12918,6.13293,5.99597,6.30261,,,,,,
5.77477,6.49783,6.13579,6.11928,6.00166,6.29808,,,,,,
5.78026,6.49678,6.1428,6.10495,6.00636,6.29382,,,,,,
5.7857,6.49667,6.14971,6.09058,6.01136,6.28908,,,,,,
5.79113,6.49511,6.15663,6.07596,6.01636,6.28441,,,,,,
5.79656,6.49189,6.16371,6.06096,6.02136,6.27975,,,,,,
5.80194,6.48814,6.17079,6.0461,6.02636,6.27511,,,,,,
5.80729,6.48453,6.17769,6.03037,6.03136,6.27046,,,,,,
5.81263,6.4805,6.18443,6.01432,6.03636,6.26581,,,,,,
5.81787,6.47687,6.19101,5.99942,6.04195,6.2608,,,,,,
5.82309,6.47207,6.19701,5.98456,6.04749,6.25578,,,,,,
5.82823,6.4681,6.20297,5.96954,6.05293,6.2508,,,,,,
5.83335,6.46427,6.20793,5.95679,6.05469,6.2481,,,,,,
5.83847,6.46008,6.21293,5.9443,6.05969,6.24356,,,,,,
5.84273,6.45625,6.21793,5.9317,6.06567,6.23549,,,,,,
5.84772,6.45202,6.22293,5.91852,6.07138,6.22564,,,,,,
5.85273,6.44754,6.22793,5.90575,6.07759,6.21479,,,,,,
5.8587,6.44247,6.23293,5.89328,6.08316,6.20437,,,,,,
5.86453,6.43828,6.23793,5.88084,6.08581,6.19791,,,,,,
5.87028,6.43324,6.24293,5.86852,6.08665,6.19424,,,,,,
5.876,6.42806,6.24793,5.85605,6.09081,6.1862,,,,,,
5.88165,6.42305,6.2521,5.84452,6.09498,6.17785,,,,,,
5.88725,6.41821,6.2571,5.83112,6.09998,6.1681,,,,,,
5.89309,6.41291,6.2631,5.81088,6.10331,6.16059,,,,,,
5.8986,6.40781,6.26901,5.79654,6.10831,6.15085,,,,,,
5.90403,6.40292,6.27439,5.77764,6.11331,6.14081,,,,,,
5.90944,6.39729,6.27974,5.75742,6.11831,6.13055,,,,,,
5.91481,6.39226,6.28504,5.73675,6.12391,6.11941,,,,,,
5.92013,6.38763,6.2902,5.71651,6.12932,6.10796,,,,,,
5.92543,6.38264,6.29443,5.69883,6.13458,6.09692,,,,,,
5.9306,6.3779,6.29943,5.67962,6.13802,6.08842,,,,,,
5.93576,6.37315,6.30443,5.65884,6.14302,6.07781,,,,,,
5.94088,6.36817,6.30943,5.63876,6.14802,6.06677,,,,,,
5.94598,6.3633,6.31359,5.62185,6.15219,6.0573,,,,,,
5.95109,6.35838,6.31859,5.60214,6.15719,6.04681,,,,,,
5.95618,6.3534,6.32359,5.58055,6.16136,6.03691,,,,,,
5.96127,6.34845,6.32859,5.56071,6.16636,6.02592,,,,,,
5.96694,6.34316,6.33359,5.54198,6.17136,6.0149,,,,,,
5.97256,6.33798,6.33859,5.52195,6.17636,6.00334,,,,,,
5.9779,6.33315,6.34359,5.50013,6.18136,5.99823,,,,,,
5.98321,6.32824,6.34859,5.47992,6.18636,5.98638,,,,,,
5.98836,6.32369,6.35276,5.46229,6.19136,5.97351,,,,,,
5.9935,6.31854,6.35776,5.44143,6.19636,5.96095,,,,,,
5.99865,6.31301,6.36276,5.4181,6.20136,5.94814,,,,,,
6.00292,6.3088,6.36776,5.39771,6.20636,5.93576,,,,,,
6.00793,6.30422,6.37276,5.3776,6.21136,5.9236,,,,,,
6.01393,6.29899,6.37803,5.35525,6.21552,5.91294,,,,,,
6.02072,6.29319,6.38328,5.33214,6.22052,5.90128,,,,,,
6.02737,6.2874,6.38852,5.31086,6.22552,5.88794,,,,,,
6.03467,6.28114,6.39403,5.28844,6.23052,5.87571,,,,,,
6.04251,6.27445,6.39949,5.26565,6.23552,5.86397,,,,,,
6.05078,6.26738,6.40495,5.24283,6.24052,5.85173,,,,,,
6.05939,6.26,6.41037,5.21956,6.24552,5.83989,,,,,,
6.06679,6.24956,6.41575,5.19594,6.25052,5.82799,,,,,,
6.07341,6.23777,6.41918,5.17757,6.25579,5.81536,,,,,,
6.07989,6.22583,6.42418,5.15524,6.26009,5.79972,,,,,,
6.08706,6.21263,6.42918,5.13209,6.26425,5.78446,,,,,,
6.09438,6.19892,6.43418,5.10944,6.26925,5.76672,,,,,,
6.10185,6.18472,6.43918,5.08658,6.27425,5.74867,,,,,,
6.10931,6.17023,6.44418,5.06361,6.27925,5.73055,,,,,,
6.11708,6.15498,6.44883,5.04117,6.28425,5.71195,,,,,,
6.12511,6.13909,6.453,5.02062,6.28758,5.69747,,,,,,
6.13028,6.12682,6.458,4.99854,6.29258,5.67948,,,,,,
6.13572,6.11453,6.463,4.97427,6.29759,5.6601,,,,,,
6.1417,6.10149,6.468,4.95234,6.30259,5.64127,,,,,,
6.14789,6.08792,6.473,4.93143,6.30758,5.62299,,,,,,
6.15429,6.07433,6.478,4.90904,6.31175,5.60554,,,,,,
6.16088,6.06011,6.483,4.88877,6.31702,5.58573,,,,,,
6.16766,6.04563,6.48717,4.87124,6.32322,5.56358,,,,,,
6.17444,6.03072,6.49217,4.85031,6.32931,5.53928,,,,,,
6.1814,6.01426,6.49717,4.83109,6.33317,5.52181,,,,,,
6.18871,5.99827,6.50217,4.81212,6.33733,5.53011,,,,,,
6.19538,5.98287,6.50717,4.79205,6.34233,5.50889,,,,,,
6.20192,5.96661,6.51217,4.77342,6.34733,5.48527,,,,,,
6.20813,5.95149,6.51633,4.75702,6.35233,5.46339,,,,,,
6.21364,5.93821,6.52133,4.73728,6.35733,5.44255,,,,,,
6.21903,5.9243,6.52633,4.71919,6.36233,5.4207,,,,,,
6.22434,5.91125,6.53133,4.70104,6.36733,5.39857,,,,,,
6.22964,5.89762,6.53633,4.68279,6.3726,5.37679,,,,,,
6.23492,5.88403,6.54133,4.66359,6.37785,5.35419,,,,,,
6.23929,5.87248,6.5466,4.64324,6.38308,5.33108,,,,,,
6.24429,5.85998,6.55185,4.62323,6.38828,5.30855,,,,,,
6.24929,5.84765,6.55708,4.60639,6.39348,5.28592,,,,,,
6.25346,5.83645,6.56229,4.58946,6.39864,5.26333,,,,,,
6.25762,5.82373,6.5675,4.57396,6.40378,5.24116,,,,,,
6.26262,5.80541,6.57268,4.56179,6.40892,5.21822,,,,,,
6.26762,5.78707,6.57787,4.55144,6.41403,5.19371,,,,,,
6.27262,5.76971,6.58306,4.54355,6.41913,5.17175,,,,,,
6.27762,5.75129,6.58824,4.54052,6.42423,5.1483,,,,,,
6.28262,5.73245,6.5934,4.53898,6.42927,5.12365,,,,,,
6.28679,5.71573,6.59855,4.53595,6.43431,5.10167,,,,,,
6.29179,5.69729,6.60368,4.53486,6.43934,5.07779,,,,,,
6.29679,5.67718,6.60881,4.52811,6.44436,5.05384,,,,,,
6.30179,5.65884,6.61419,4.51264,6.44937,5.0311,,,,,,
6.30738,5.63855,6.61958,4.50123,6.45438,5.00764,,,,,,
6.31285,5.6164,6.62495,4.48652,6.45855,4.98621,,,,,,
6.31827,5.5958,6.63029,4.46504,6.46355,4.96385,,,,,,
6.32366,5.57606,6.63561,4.44847,6.46855,4.94117,,,,,,
6.32905,5.55383,6.64093,4.42905,6.47355,4.91888,,,,,,
6.33439,5.53281,6.64625,4.40342,6.47772,4.90059,,,,,,
6.3397,5.51252,6.65156,4.38245,6.48272,4.88022,,,,,,
6.34413,5.49345,6.65685,4.35635,6.48772,4.85819,,,,,,
6.34913,5.47323,6.66213,4.32719,6.49272,4.83922,,,,,,
6.35413,5.45318,6.66741,4.29943,6.49772,4.82004,,,,,,
6.35913,5.43134,6.67269,4.26871,6.50272,4.79823,,,,,,
6.36413,5.41011,6.67797,4.23947,6.50772,4.78048,,,,,,
6.36913,5.38916,6.68325,4.2075,6.51272,4.76159,,,,,,
6.37413,5.36784,6.68853,4.1772,6.51772,4.74025,,,,,,
6.37913,5.3456,6.69381,4.1443,6.52272,4.72328,,,,,,
6.38513,5.32214,6.69908,4.11298,6.52772,4.70498,,,,,,
6.39006,5.30078,6.70462,4.07832,6.53272,4.68473,,,,,,
6.39506,5.27895,6.71039,4.04412,6.53772,4.66807,,,,,,
6.39922,5.25995,6.71617,4.00773,6.54272,4.64844,,,,,,
6.40522,5.23623,6.72195,3.97278,6.54872,4.62365,,,,,,
6.41107,5.21072,6.72795,3.93471,6.55439,4.60452,,,,,,
6.41664,5.18687,6.73395,3.8981,6.56001,4.58595,,,,,,
6.42191,5.16396,6.73987,3.85929,6.56557,4.56728,,,,,,
6.42706,5.13804,6.74579,3.82298,6.57108,4.55425,,,,,,
6.43221,5.11643,6.75166,3.78546,6.5766,4.54154,,,,,,
6.43648,5.09583,6.75746,3.75028,6.58211,4.53104,,,,,,
6.44148,5.07072,6.76322,3.71314,6.58758,4.52744,,,,,,
6.44565,5.05084,6.76868,3.67918,6.59301,4.52459,,,,,,
6.45092,5.02836,6.77394,3.64407,6.59843,4.52529,,,,,,
6.45604,5.00185,6.77946,3.60998,6.60382,4.52277,,,,,,
6.46115,4.98054,6.78522,3.57312,6.6092,4.51064,,,,,,
6.46624,4.9577,6.7912,3.53689,6.61454,4.50047,,,,,,
6.4713,4.93294,6.79719,3.49886,6.62013,4.48667,,,,,,
6.47634,4.91315,6.80286,3.46369,6.62569,4.46646,,,,,,
6.48137,4.89277,6.80846,3.42702,6.63123,4.45022,,,,,,
6.48638,4.86946,6.81431,3.3912,6.63668,4.43069,,,,,,
6.49056,4.85315,6.82038,3.35286,6.6421,4.40776,,,,,,
6.49556,4.83414,6.82666,3.31497,6.64751,4.38614,,,,,,
6.50056,4.81172,6.83315,3.27466,6.65289,4.36143,,,,,,
6.50556,4.79419,6.83982,3.23484,6.65827,4.33397,,,,,,
6.51056,4.77507,6.84667,3.19215,6.6639,4.30454,,,,,,
6.51556,4.75381,6.8537,3.14914,6.66977,4.27306,,,,,,
6.52056,4.73603,6.86088,3.10385,6.67585,4.23986,,,,,,
6.52556,4.71761,6.86822,3.05872,6.68216,4.20476,,,,,,
6.53056,4.69778,6.8757,3.01122,6.68846,4.16894,,,,,,
6.53556,4.6815,6.88332,2.9639,6.69496,4.13137,,,,,,
6.54056,4.66198,6.89106,2.91432,6.70165,4.09247,,,,,,
6.54556,4.64104,6.89893,2.86474,6.70851,4.05201,,,,,,
6.55056,4.62364,6.90692,2.81298,6.71555,4.01036,,,,,,
6.55583,4.60543,6.91501,2.7612,6.72294,3.96602,,,,,,
6.56106,4.5872,6.9232,2.70695,6.73064,3.91968,,,,,,
6.56627,4.57331,6.9315,2.6526,6.73833,3.87275,,,,,,
6.57148,4.55934,6.93988,2.5958,6.74603,3.826,,,,,,
6.57695,4.54818,6.94836,2.53269,6.75373,3.77939,,,,,,
6.58242,4.5395,6.95691,2.45663,6.76119,3.73406,,,,,,
6.58788,4.53398,6.96555,2.37812,6.76853,3.68877,,,,,,
6.59335,4.53265,6.97425,2.29584,6.77559,3.64441,,,,,,
6.5988,4.53374,6.98303,2.21151,6.78161,3.60437,,,,,,
6.60422,4.53091,6.99195,2.12354,6.78753,3.56503,,,,,,
6.60963,4.5196,7,2.03799,6.79394,3.52395,,,,,,
6.615,4.50878,,,6.80054,3.48204,,,,,,
6.62037,4.49283,,,6.80733,3.43944,,,,,,
6.62572,4.47784,,,6.81429,3.3962,,,,,,
6.63104,4.45996,,,6.82141,3.35163,,,,,,
6.63632,4.44077,,,6.82887,3.30617,,,,,,
6.64156,4.42024,,,6.83647,3.2595,,,,,,
6.64679,4.39864,,,6.84436,3.2117,,,,,,
6.652,4.37526,,,6.85235,3.16151,,,,,,
6.6572,4.34912,,,6.86046,3.11117,,,,,,
6.66265,4.32075,,,6.86867,3.05911,,,,,,
6.66811,4.29135,,,6.87697,3.00688,,,,,,
6.67357,4.26139,,,6.88537,2.95304,,,,,,
6.67902,4.23047,,,6.89386,2.89783,,,,,,
6.68448,4.19895,,,6.90242,2.84229,,,,,,
6.68994,4.16673,,,6.91107,2.78487,,,,,,
6.6954,4.13423,,,6.91971,2.72786,,,,,,
6.70085,4.1011,,,6.92843,2.66858,,,,,,
6.70656,4.06671,,,6.93721,2.6094,,,,,,
6.7122,4.03191,,,6.94606,2.54651,,,,,,
6.71808,3.99633,,,6.95492,2.46829,,,,,,
6.72388,3.95951,,,6.96383,2.38613,,,,,,
